score,model,date_function,date_mid,mean,lower,upper,y_sd,mean_std,lower_std,upper_std,score_label,main_model,main_model_pretty
score_xgb_logit,date_rw2_creator_source,rw2,13,-1.4835537280274573,-1.9297918220498087,-1.0953920777915584,3.257814569466618,-0.45538310925730513,-0.592357784920141,-0.33623524434384866,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,14,-1.4759266913058504,-1.9229442229663234,-1.0871084440664087,3.257814569466618,-0.4530419579858085,-0.5902558853376223,-0.3336925478371822,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,15,-1.4681358520419001,-1.915917402780481,-1.078678924034193,3.257814569466618,-0.45065052682917706,-0.5880989730775753,-0.3311050709097904,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,16,-1.4601814043494865,-1.9087119413656177,-1.0701045705805396,3.257814569466618,-0.4482088753714896,-0.58588722613458,-0.32847313674938267,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,16.5,-1.452063463553132,-1.9013282148478092,-1.0613863547136846,3.257814569466618,-0.4457170390120974,-0.5836207599621307,-0.3257970434110554,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,20,-1.4437821487727833,-1.893766750914462,-1.0525251439874772,3.257814569466618,-0.4431750543153734,-0.581299736536115,-0.3230770571941425,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,24.5,-1.4353376981355326,-1.8860282455352217,-1.0435218373463475,3.257814569466618,-0.4405829943754385,-0.5789243694873676,-0.32031345403344946,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,25.5,-1.4267304948751305,-1.8781136148956865,-1.0343773778233438,3.257814569466618,-0.4379409768275179,-0.5764949400429438,-0.3175065233969704,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,30,-1.4179602122372752,-1.8700222521705478,-1.0250923185658927,3.257814569466618,-0.4352489013729928,-0.5740112619352412,-0.314656435075654,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,31,-1.4090258903502875,-1.86175174500047,-1.0156670188499344,3.257814569466618,-0.43250647337518006,-0.5714725946803298,-0.31176329935077407,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,33,-1.3999267267482298,-1.8532999040002063,-1.0061018990124357,3.257814569466618,-0.42971344651375637,-0.5688782662371221,-0.3088272452465453,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,39.5,-1.3906618422771553,-1.8446642938021367,-0.9963973201816558,3.257814569466618,-0.4268695509286889,-0.5662275290591976,-0.30584838361281863,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,40,-1.3812305887090894,-1.8358428881003432,-0.9865537251602104,3.257814569466618,-0.4239745876436515,-0.56351976116336,-0.30282685036973506,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,41,-1.3716326376941284,-1.8268344129343181,-0.9765716310795705,3.257814569466618,-0.4210284558702484,-0.5607545715020282,-0.299762804252993,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,42,-1.3618679642511444,-1.817637866750562,-0.966451767536819,3.257814569466618,-0.4180311479404166,-0.5579316526441076,-0.29665646921551164,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,42.5,-1.3519366185651582,-1.8082522463065065,-0.9561948994327562,3.257814569466618,-0.41498267925866095,-0.5550506966400364,-0.2935080800468358,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,43.5,-1.3418391039565691,-1.7986776129384594,-0.9458019230203195,3.257814569466618,-0.4118832043213129,-0.5521117223172545,-0.2903179118556063,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,44,-1.331576268124035,-1.7889149061996343,-0.9352738039949953,3.257814569466618,-0.408732983333071,-0.5491150180756059,-0.2870862610661484,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,45,-1.3211491400469375,-1.7789654190583526,-0.924611561132489,3.257814569466618,-0.4055323321435207,-0.546060980797201,-0.28381344039598605,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,47.5,-1.310559201826073,-1.768831359466766,-0.9138164009745493,3.257814569466618,-0.4022817056897879,-0.5429502882223176,-0.28049982019822656,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,48,-1.299807808451753,-1.758514758234986,-0.9028894030751803,3.257814569466618,-0.3989815198918957,-0.5397835637167332,-0.2771457318465504,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,50,-1.2888960339611617,-1.7480173124937206,-0.8918313973642786,3.257814569466618,-0.3956321044301133,-0.5365613282219168,-0.27375143009145936,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,50.5,-1.2778237196260953,-1.737338180304783,-0.880642567702255,3.257814569466618,-0.3922334105821454,-0.5332833233013708,-0.2703169713696864,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,51.5,-1.2665909437978748,-1.7264769880405273,-0.8693231871405995,3.257814569466618,-0.3887854623982623,-0.5299494342685049,-0.26684243949554454,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,53,-1.255196808160086,-1.715430430065725,-0.8578733195086173,3.257814569466618,-0.38528798413643034,-0.5265586464445648,-0.2633278540617097,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,54,-1.2436409141853075,-1.704196428770299,-0.8462931774001452,3.257814569466618,-0.38174085346696734,-0.5231103220983252,-0.2597732803247619,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,54.5,-1.2319212672348323,-1.692769616215617,-0.8345821367821922,3.257814569466618,-0.3781434581270619,-0.5196028135182549,-0.2561785267351276,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,55.5,-1.2200360138968431,-1.6811451220970979,-0.8227395369221595,3.257814569466618,-0.3744952292040956,-0.5160346257437056,-0.2525433904781332,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,56,-1.2079838758511328,-1.6693194419524433,-0.8107649038252267,3.257814569466618,-0.3707957743122588,-0.512404683065111,-0.24886772605905813,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,56.5,-1.1957643702637,-1.6572906511504613,-0.7986581406162432,3.257814569466618,-0.36704494524360703,-0.5087123947087631,-0.24515150374166403,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,59.5,-1.1833766371410042,-1.645055933874754,-0.7864189593874136,3.257814569466618,-0.36324247801947523,-0.5049568963478756,-0.24139463515143195,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,60,-1.1708194672775822,-1.632611976825904,-0.7740467827547616,3.257814569466618,-0.35938800146911776,-0.5011371709511391,-0.23759694305790138,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,61,-1.158091735327562,-1.6199556156299435,-0.7615410375804493,3.257814569466618,-0.3554811701628461,-0.49725224720054245,-0.2337582515339821,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,62.5,-1.1451915344984893,-1.6070821340864077,-0.7489006850391451,3.257814569466618,-0.3515213988026287,-0.4933006774383495,-0.22987824170783236,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,63,-1.132116073602588,-1.5939840868978166,-0.7361244630488162,3.257814569466618,-0.3475078306215391,-0.48928017629891984,-0.22595652617801917,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,64,-1.1188636419451743,-1.5806561085521238,-0.7232116438202629,3.257814569466618,-0.34343994051458826,-0.48518909681557315,-0.2219928815465608,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,64.5,-1.1054326863908797,-1.5670931229149534,-0.7101615327895632,3.257814569466618,-0.33931725174028715,-0.48102588084733255,-0.21798709461411536,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,65,-1.0918214665508235,-1.5532897784610058,-0.6969732371793029,3.257814569466618,-0.33513923007888713,-0.47678888572080896,-0.21393889133886895,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,74,-1.0780278002330854,-1.5392397518657879,-0.6836455847771521,3.257814569466618,-0.3309052056973225,-0.4724761704647291,-0.20984791190527494,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,80,-1.0640500250983547,-1.5249378955801114,-0.6701775718638867,3.257814569466618,-0.3266146683334911,-0.4680861550170365,-0.20571384821746033,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,83,-1.0498863666687612,-1.5103789061370512,-0.6565680405118094,3.257814569466618,-0.32226707330388443,-0.463617211456064,-0.20153634484460706,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,84,-1.0355342692284821,-1.4955560427123011,-0.6428152871774335,3.257814569466618,-0.3178616361206905,-0.4590672706571999,-0.1973148788768164,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,85,-1.0209912512232646,-1.48046291138851,-0.6289174940728265,3.257814569466618,-0.3133975950603061,-0.45443436998039366,-0.19304889233637237,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,86,-1.0062528770811014,-1.4650890848168459,-0.6148716879398428,3.257814569466618,-0.3088735886050903,-0.4497153087066941,-0.18873747256907625,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,86.5,-0.9913143941735273,-1.449423707562158,-0.6006745223138295,3.257814569466618,-0.30428815791557745,-0.4449067547142388,-0.1843795923634089,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,87,-0.9761709726056487,-1.4334559706064498,-0.5863223976636686,3.257814569466618,-0.29963982043504434,-0.44000539012910755,-0.17997414682802634,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,87.5,-0.9608191233782867,-1.4171774657835987,-0.5718124275934747,3.257814569466618,-0.2949275052003944,-0.43500863402904616,-0.1755202499714691,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,88,-0.9452558008131557,-1.4005810753364463,-0.5571417116659491,3.257814569466618,-0.29015027732775983,-0.4299143015883052,-0.17101701149220608,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,88.5,-0.9294782678709523,-1.3836601372487711,-0.5423074374783229,3.257814569466618,-0.2853072966713173,-0.4247203478727487,-0.16646356811127883,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,89,-0.9134841383981609,-1.3664089054808113,-0.5273067824365645,3.257814569466618,-0.2803978307911245,-0.4194250091111002,-0.16185905342147733,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,90,-0.8972723246591342,-1.3488237961387548,-0.5121376880495294,3.257814569466618,-0.27542154580211087,-0.41402718521195314,-0.15720283556021378,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,90.5,-0.8808429892744353,-1.3309043450058138,-0.49679851977869766,3.257814569466618,-0.27037849162134797,-0.40852673368199544,-0.15249441279895665,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,92,-0.8641966098037754,-1.3126511555337665,-0.48128758700338536,3.257814569466618,-0.2652688148378147,-0.4029238397533101,-0.1477332661945163,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
score_xgb_logit,date_rw2_creator_source,rw2,92.5,-0.8473335811806008,-1.2940651952940816,-0.465602871042418,3.257814569466618,-0.2600926366780076,-0.3972188004260632,-0.14291877610414402,XGBoost Logit,date_rw2_creator_source,Source + RW2 date + creator
