word1,word2,partial_cor,abs_partial_cor
proximus,uinum,-0.025281480949600452,0.025281480949600452
cedo,episcopus,-0.025278329786713183,0.025278329786713183
alienus,reperio,-0.025276358937316373,0.025276358937316373
metus,socius,0.02527571666887189,0.02527571666887189
loquor,rogo,0.02527218688628612,0.02527218688628612
lumen,utor,-0.02526387870594874,0.02526387870594874
gigno,melior,-0.02526265130138704,0.02526265130138704
sensus,uxor,-0.025259285607883753,0.025259285607883753
iudicium,oratio,0.025250909103864863,0.025250909103864863
comes,consul,-0.025238906315458567,0.025238906315458567
christus,sermo,0.025218521475734477,0.025218521475734477
ops,taceo,0.025213739189332954,0.025213739189332954
cognosco,male,-0.02521127852345146,0.02521127852345146
ius,modus,0.025210549631945068,0.025210549631945068
annus,mensis,0.025210228936151054,0.025210228936151054
manus,uenio,0.02520526308764795,0.02520526308764795
caput,conuenio,0.02519898795629991,0.02519898795629991
dies,numen,-0.0251941733013296,0.0251941733013296
accedo,cor,-0.025181578828670493,0.025181578828670493
communis,pes,-0.02517887880520779,0.02517887880520779
ualeo,uiuo,0.025166529344736958,0.025166529344736958
miles,senatus,0.025160100363798114,0.025160100363798114
mater,roma,-0.025157038886050313,0.025157038886050313
castra,numerus,0.02514838367264536,0.02514838367264536
pius,telum,-0.025148244350427694,0.025148244350427694
mille,oratio,-0.025136949977453228,0.025136949977453228
miser,taceo,0.02513060335561085,0.02513060335561085
alienus,uita,0.02511216925797959,0.02511216925797959
homo,potestas,0.02509500536156124,0.02509500536156124
membrum,transeo,-0.02509486462705202,0.02509486462705202
aequor,equus,-0.025065168177086216,0.025065168177086216
gaudeo,senatus,-0.025050825159756523,0.025050825159756523
domus,episcopus,0.025049346489914838,0.025049346489914838
finis,pars,0.025036348557074376,0.025036348557074376
mare,paruus,0.025032694955121754,0.025032694955121754
animus,uitium,0.02502942582175539,0.02502942582175539
doceo,prouincia,-0.02502626051243035,0.02502626051243035
oculus,orbis,-0.02501071879995858,0.02501071879995858
maximus,uita,0.0250060988996762,0.0250060988996762
carmen,oportet,-0.025001494700631666,0.025001494700631666
auctoritas,sapio,-0.02498738559678835,0.02498738559678835
abeo,sanctus,0.024974009194886498,0.024974009194886498
felix,inuenio,0.02496783066581718,0.02496783066581718
oportet,uolo,0.024960693576381376,0.024960693576381376
bellum,taceo,0.02495742118765232,0.02495742118765232
cupio,male,0.02493942967570281,0.02493942967570281
istic,munus,-0.024929774311119528,0.024929774311119528
clarus,os,0.024923981381288794,0.024923981381288794
longe,mos,0.02492355090708946,0.02492355090708946
addo,animal,-0.024912558691738754,0.024912558691738754
corpus,gaudeo,0.024897289302316213,0.024897289302316213
paucus,umbra,-0.024887572254973518,0.024887572254973518
addo,nolo,-0.02488580749286391,0.02488580749286391
ualeo,uia,0.024882797729275673,0.024882797729275673
mos,sumo,0.024877825808816232,0.024877825808816232
appello,mens,-0.02487294566106653,0.02487294566106653
acies,caesar,-0.024824607896460217,0.024824607896460217
imperium,noceo,-0.0248243749967454,0.0248243749967454
opus,praesto,0.024815605720134307,0.024815605720134307
caro,parum,-0.024807238401875483,0.024807238401875483
forma,iuppiter,0.024805506216160934,0.024805506216160934
inimicus,saeculum,0.024802235444354368,0.024802235444354368
fides,mensis,-0.024787028954848703,0.024787028954848703
morior,puto,0.024765692311011955,0.024765692311011955
lex,scribo,0.02476458524903609,0.02476458524903609
litus,officium,-0.02476081947601384,0.02476081947601384
humanus,patior,0.024717818687841453,0.024717818687841453
debeo,iniuria,0.02470554586629977,0.02470554586629977
diuinus,numen,0.024686384262120494,0.024686384262120494
auctor,seruus,0.02466670620708885,0.02466670620708885
comes,uultus,0.024666187705611554,0.024666187705611554
cunctus,patria,-0.0246599033961065,0.0246599033961065
respondeo,uoco,0.024658652331947497,0.024658652331947497
filia,socius,0.024651498476417167,0.024651498476417167
bonus,malus,0.024650600891380936,0.024650600891380936
christus,parum,-0.024648281645905174,0.024648281645905174
annus,caput,0.024646377784601794,0.024646377784601794
cupio,iuuenis,-0.024638361085665274,0.024638361085665274
prior,reddo,0.024638084946862183,0.024638084946862183
coniunx,salus,-0.024626952870976618,0.024626952870976618
iuuenis,reperio,-0.024617305724470483,0.024617305724470483
defendo,munus,-0.024616825137823765,0.024616825137823765
longe,sentio,0.02461564296042707,0.02461564296042707
durus,eques,-0.024608965951747965,0.024608965951747965
istic,pietas,-0.024597156670968793,0.024597156670968793
fortuna,quaero,0.024562656356885374,0.024562656356885374
consto,iudico,0.02454811941171211,0.02454811941171211
tego,turba,0.024547423321807288,0.024547423321807288
auctor,nolo,-0.024540941728814818,0.024540941728814818
mille,miser,-0.024530004449055398,0.024530004449055398
specto,sto,0.02451442900082571,0.02451442900082571
lingua,scio,-0.024501568601581335,0.024501568601581335
diuinus,plenus,0.024487117682256546,0.024487117682256546
medius,paruus,0.024468792198106132,0.024468792198106132
minor,singulus,0.0244639555549221,0.0244639555549221
mille,unda,-0.024459183768394763,0.024459183768394763
iudex,scelus,0.024433895598471256,0.024433895598471256
perdo,uoluptas,-0.02443235524357692,0.02443235524357692
aequor,cupio,-0.02442277297507805,0.02442277297507805
nomen,uultus,-0.024409530038313875,0.024409530038313875
memoria,scribo,0.024360331460822848,0.024360331460822848
os,romanus,-0.024359533792840442,0.024359533792840442
coniunx,templum,0.02435727524384346,0.02435727524384346
fortis,uir,0.024354777132237916,0.024354777132237916
defendo,species,-0.02435472462815016,0.02435472462815016
frons,iudicium,-0.024351290430896285,0.024351290430896285
paulus,refero,0.024327000957329578,0.024327000957329578
communis,uerus,0.024320238692570346,0.024320238692570346
luna,proximus,-0.02431635282469053,0.02431635282469053
mulier,pius,-0.02431481916285118,0.02431481916285118
credo,modus,-0.024305585592398645,0.024305585592398645
frater,taceo,0.024294655633750117,0.024294655633750117
edo,orator,-0.024273758729338357,0.024273758729338357
manus,timeo,0.024261475989833525,0.024261475989833525
domus,redeo,0.02422474065197298,0.02422474065197298
copia,mundus,-0.02420781867832406,0.02420781867832406
colo,murus,-0.02420234956433701,0.02420234956433701
humanus,occido,0.024194000756816502,0.024194000756816502
frater,minor,0.0241901324987864,0.0241901324987864
amo,clarus,-0.02418421679869881,0.02418421679869881
edo,memoria,0.024181482180476943,0.024181482180476943
duco,uinum,-0.024177885397102597,0.024177885397102597
pondus,surgo,0.02417461060386406,0.02417461060386406
peto,uir,0.024156315148661015,0.024156315148661015
scribo,uir,0.024148640159061662,0.024148640159061662
moueo,sentio,0.024137255405488268,0.024137255405488268
membrum,rapio,0.02413646480007732,0.02413646480007732
pugno,uetus,0.02413557106623392,0.02413557106623392
crimen,sapio,-0.02412603641308957,0.02412603641308957
uerus,unda,-0.024111971063077952,0.024111971063077952
solus,ualeo,-0.024109702199417927,0.024109702199417927
laus,sequor,-0.024099049667899164,0.024099049667899164
secundus,sol,0.024087819105819808,0.024087819105819808
laudo,laus,0.024085684612063812,0.024085684612063812
maior,memoria,0.02408533716238865,0.02408533716238865
nouus,uia,0.024078203344893967,0.024078203344893967
mulier,premo,-0.02407178123891011,0.02407178123891011
coniunx,efficio,-0.024065081494251163,0.024065081494251163
parens,reddo,0.024057299117664837,0.024057299117664837
animal,malum,0.02405027901277541,0.02405027901277541
accedo,nolo,0.024049123766349302,0.024049123766349302
cognosco,regnum,0.024039118512923986,0.024039118512923986
oro,uox,0.02403872123923887,0.02403872123923887
mens,nosco,0.02403535222939285,0.02403535222939285
soleo,utor,0.02402704032416689,0.02402704032416689
ciuitas,maior,0.02401580632017772,0.02401580632017772
ferrum,forma,-0.024014643895777062,0.024014643895777062
laus,membrum,0.023996641027779955,0.023996641027779955
caput,fortis,-0.02397555377480712,0.02397555377480712
cupio,secundus,-0.02397126673402779,0.02397126673402779
miser,uultus,0.023963764676778857,0.023963764676778857
aqua,uita,-0.023957037846930887,0.023957037846930887
rapio,turba,0.02394906507784515,0.02394906507784515
diuido,sol,0.023946769019411004,0.023946769019411004
accedo,inimicus,0.02394462691637518,0.02394462691637518
locus,sensus,-0.023937434393700215,0.023937434393700215
durus,semen,0.023937330441796783,0.023937330441796783
fons,proelium,-0.023927799024082538,0.023927799024082538
aequor,flamma,0.02391209959424437,0.02391209959424437
iuuenis,summus,-0.023906684005020263,0.023906684005020263
mare,nomen,0.0238996531457056,0.0238996531457056
medius,proximus,0.02389592369068413,0.02389592369068413
mille,sanctus,-0.02389550980969564,0.02389550980969564
sedeo,surgo,0.023891970657019264,0.023891970657019264
occido,unda,-0.023884371001587097,0.023884371001587097
felix,intellego,-0.023876660685036327,0.023876660685036327
iter,premo,0.02387541032528157,0.02387541032528157
orator,uia,-0.023872729849854862,0.023872729849854862
altus,trado,-0.023861349211303964,0.023861349211303964
murus,senatus,-0.02384757232239838,0.02384757232239838
amo,auctor,-0.023845095585912406,0.023845095585912406
equus,totus,-0.023843061264919245,0.023843061264919245
edo,mos,0.02383848949256686,0.02383848949256686
homo,pater,0.02383782119840938,0.02383782119840938
iter,lego,-0.023817431274622818,0.023817431274622818
ops,paulus,0.02381343719721365,0.02381343719721365
miser,urbs,-0.023812012436350456,0.023812012436350456
ira,uulnus,0.02379301892307461,0.02379301892307461
altus,lux,0.023778063190587152,0.023778063190587152
placeo,ualeo,0.023777594979951577,0.023777594979951577
auctoritas,transeo,-0.023770387560492368,0.023770387560492368
dubius,turba,0.02375782170362549,0.02375782170362549
uia,unus,0.023757295496148356,0.023757295496148356
inimicus,suscipio,0.02375607522756917,0.02375607522756917
cor,fides,0.023749248132439414,0.023749248132439414
auctoritas,aurum,-0.023748798207157636,0.023748798207157636
mitto,urbs,0.023742774079782848,0.023742774079782848
auctor,prior,0.02374246243765099,0.02374246243765099
caro,coepio,-0.023716797322706196,0.023716797322706196
cor,lux,0.02370687891158784,0.02370687891158784
carmen,periculum,-0.023703045242224056,0.023703045242224056
iuppiter,populus,-0.02370234579647317,0.02370234579647317
turbo,uulnus,0.02369322511231826,0.02369322511231826
salus,umbra,-0.023685406132004757,0.023685406132004757
miser,senatus,-0.02367925113207325,0.02367925113207325
adsum,loquor,0.023676862945206583,0.023676862945206583
alienus,maximus,0.023674134328661754,0.023674134328661754
iuppiter,sidus,0.02365725747342207,0.02365725747342207
dexter,mars,0.023652094756839603,0.023652094756839603
existimo,scelus,-0.023642136434874846,0.023642136434874846
pius,tego,0.023640095908460772,0.023640095908460772
nouus,uultus,0.023635396109921415,0.023635396109921415
nego,species,-0.023631888722139196,0.023631888722139196
parum,uiuo,0.02362777772826938,0.02362777772826938
senatus,spes,0.023620581881156344,0.023620581881156344
caesar,ingenium,-0.023614394503354987,0.023614394503354987
orator,sequor,-0.023608178557518376,0.023608178557518376
duo,praesens,0.02360464141004254,0.02360464141004254
seruus,taceo,0.02357875903093593,0.02357875903093593
audeo,refero,0.023573579965251237,0.023573579965251237
doceo,scelus,-0.02354344451569467,0.02354344451569467
diuido,reddo,0.023542882027325452,0.023542882027325452
capio,imperium,0.023530195298433636,0.023530195298433636
refero,seruus,0.02350876824025873,0.02350876824025873
gratia,respondeo,0.0234990074343208,0.0234990074343208
cerno,reliquus,0.02348414366619333,0.02348414366619333
contingo,frater,-0.02348354906735731,0.02348354906735731
consilium,publicus,0.02348352951202056,0.02348352951202056
defendo,honor,-0.023478911206372764,0.023478911206372764
pars,similis,0.02346867183421538,0.02346867183421538
pars,uitium,0.023467547365355747,0.023467547365355747
auxilium,sto,-0.023467154080146237,0.023467154080146237
iustus,uirtus,0.023462319886007027,0.023462319886007027
iudicium,studium,0.02345069246080375,0.02345069246080375
seruo,tollo,0.02344348057904396,0.02344348057904396
ferrum,scelus,0.023440945927354014,0.023440945927354014
reddo,spatium,0.023435718255686855,0.023435718255686855
caesar,fortuna,0.023426667062102502,0.023426667062102502
labor,nosco,0.02342568546123907,0.02342568546123907
orbis,paulus,-0.023409353148987594,0.023409353148987594
dux,rex,0.02339115137926871,0.02339115137926871
numen,uita,-0.02337320025694013,0.02337320025694013
aer,moueo,0.023369541080162606,0.023369541080162606
bellum,ops,0.02335592084527149,0.02335592084527149
magnus,paro,0.023349495597161873,0.023349495597161873
ars,iniuria,-0.023348040945581364,0.023348040945581364
corpus,mens,0.023346771353279852,0.023346771353279852
extremus,fortis,-0.023341412347247712,0.023341412347247712
coniunx,usus,-0.023327031855117877,0.023327031855117877
beatus,coepio,0.023325675740684098,0.023325675740684098
liber,pereo,0.02332370678997033,0.02332370678997033
nauis,uia,-0.023320622389914523,0.023320622389914523
extremus,mille,-0.02331759295548674,0.02331759295548674
uir,uox,0.02330445477335928,0.02330445477335928
paruus,totus,0.023288507971514407,0.023288507971514407
bellum,nolo,-0.0232876250204344,0.0232876250204344
abeo,nolo,0.023266916703552597,0.023266916703552597
primus,totus,0.023262950370787502,0.023262950370787502
cogo,praesens,0.023256956731494034,0.023256956731494034
pius,probo,0.02325188101854916,0.02325188101854916
bonum,crimen,-0.0232510551465995,0.0232510551465995
diuinus,nosco,0.02324614668464663,0.02324614668464663
longe,subeo,0.023240120742908953,0.023240120742908953
dignus,finis,0.02323695176835568,0.02323695176835568
pes,scelus,-0.02323690145950504,0.02323690145950504
gigno,lumen,0.023232273407797686,0.023232273407797686
bonum,specto,0.023228385264794007,0.023228385264794007
accipio,urbs,0.023220443506408346,0.023220443506408346
manus,sanguis,0.023219805822886495,0.023219805822886495
abeo,imperium,-0.023215198648950535,0.023215198648950535
miser,pereo,0.023211446453616308,0.023211446453616308
forma,uarius,0.023202812579485362,0.023202812579485362
miser,nomen,-0.02320233801770352,0.02320233801770352
fons,tres,0.02319998393169714,0.02319998393169714
copia,iaceo,-0.023196646996333236,0.023196646996333236
equus,proelium,0.02319106743257315,0.02319106743257315
inimicus,princeps,-0.02317216608029621,0.02317216608029621
natura,redeo,-0.023168586255096196,0.023168586255096196
membrum,spes,0.023158977142617044,0.023158977142617044
amo,aurum,0.023152218393453782,0.023152218393453782
iustus,uoco,-0.023145354947552644,0.023145354947552644
orator,reddo,-0.023140684128499407,0.023140684128499407
humanus,pes,-0.02313253408613688,0.02313253408613688
graeci,numerus,0.02310865523238296,0.02310865523238296
amo,ordo,-0.023103359729601796,0.023103359729601796
labor,longus,0.023101568038098357,0.023101568038098357
oportet,spatium,-0.023098774569630533,0.023098774569630533
cogo,consto,0.02309410540160938,0.02309410540160938
ignis,maneo,0.023091091348147467,0.023091091348147467
exercitus,specto,-0.023083382390116928,0.023083382390116928
mos,paruus,0.02306086132626705,0.02306086132626705
capio,uis,0.023058030136795,0.023058030136795
gratia,tellus,-0.02305210816424424,0.02305210816424424
pugno,templum,-0.023051393267507058,0.023051393267507058
aetas,cerno,-0.023041436142155206,0.023041436142155206
litus,usus,-0.023038916347103765,0.023038916347103765
senatus,sol,-0.023032855125792354,0.023032855125792354
diuido,uarius,0.023032495068657285,0.023032495068657285
poena,uinum,-0.023025517182817458,0.023025517182817458
occido,oculus,0.02302300910178469,0.02302300910178469
anima,laudo,-0.023021262213429403,0.023021262213429403
mille,umbra,-0.023015786255215914,0.023015786255215914
furor,usus,-0.022998291299501032,0.022998291299501032
comes,urbs,0.022995352093320008,0.022995352093320008
condo,proelium,0.022990570282170036,0.022990570282170036
cado,noceo,0.02297912878998817,0.02297912878998817
mos,uis,0.022966442288452106,0.022966442288452106
auris,cupio,0.02296543073142627,0.02296543073142627
ordo,prior,0.022960465481861717,0.022960465481861717
soleo,studium,0.022958612809015837,0.022958612809015837
iaceo,tertius,-0.0229569130269788,0.0229569130269788
animal,uitium,0.022953643647849638,0.022953643647849638
condo,iudicium,-0.022952421378310255,0.022952421378310255
mulier,similis,0.022947450702053493,0.022947450702053493
consul,ignis,-0.02294045677633736,0.02294045677633736
auxilium,scribo,-0.022935176337730217,0.022935176337730217
gens,male,-0.022931880658360746,0.022931880658360746
uenio,unus,0.02293160258233821,0.02293160258233821
gero,ops,0.022910772569424566,0.022910772569424566
uinco,uis,0.02290314467708725,0.02290314467708725
domus,semen,-0.022889035442045097,0.022889035442045097
adsum,cedo,0.02288817196204678,0.02288817196204678
contineo,rogo,-0.022884456811698557,0.022884456811698557
ordo,rex,-0.022880635095284638,0.022880635095284638
debeo,scio,0.022874834547594924,0.022874834547594924
pietas,pono,-0.022872726867128528,0.022872726867128528
ago,opus,0.022871051599141313,0.022871051599141313
cursus,gigno,0.022867214697684674,0.022867214697684674
frons,sermo,-0.022858800212613207,0.022858800212613207
iustus,populus,0.02285331307194338,0.02285331307194338
socius,uictor,0.02284924755552404,0.02284924755552404
traho,uictor,0.02281290098795815,0.02281290098795815
humanus,par,0.022797724181845006,0.022797724181845006
comes,perdo,-0.022793277420212338,0.022793277420212338
annus,miles,-0.02278625254671512,0.02278625254671512
cognosco,proelium,0.022785528655326397,0.022785528655326397
duo,sapio,-0.02278398091540109,0.02278398091540109
consilium,copia,0.022776440356311465,0.022776440356311465
extremus,princeps,-0.02275977753661643,0.02275977753661643
abeo,exemplum,-0.022757540593941777,0.022757540593941777
homo,scribo,0.02275100839633845,0.02275100839633845
honor,utor,-0.02274813425328138,0.02274813425328138
amicus,morior,0.02274314716571954,0.02274314716571954
ago,uerus,0.022741255013026093,0.022741255013026093
sedeo,semen,-0.022712208189571346,0.022712208189571346
arbor,curo,0.022704813170116935,0.022704813170116935
bonum,numen,-0.022697265584299783,0.022697265584299783
capio,iubeo,0.022692304470980956,0.022692304470980956
deus,pereo,-0.02269188749404415,0.02269188749404415
numerus,pes,0.022689781658593776,0.022689781658593776
imperator,tertius,0.02267591332004505,0.02267591332004505
iustus,lumen,0.022669584779398604,0.022669584779398604
nego,pater,0.022669272972381967,0.022669272972381967
defendo,edo,-0.022667779010942933,0.022667779010942933
morior,oculus,0.02266456752335721,0.02266456752335721
sumo,tempus,0.022663157515021796,0.022663157515021796
fortuna,pius,-0.02265364670928158,0.02265364670928158
christus,fides,0.022653253817351057,0.022653253817351057
grauis,reddo,0.022647318049437565,0.022647318049437565
consul,miser,-0.022635326573247704,0.022635326573247704
consul,diuinus,-0.022635275829997473,0.022635275829997473
domus,relinquo,0.02263514409172263,0.02263514409172263
aetas,mulier,0.022632628764167693,0.022632628764167693
pereo,sensus,-0.022622202427620298,0.022622202427620298
comes,istic,-0.022619568731517846,0.022619568731517846
flumen,spatium,0.022619511106147308,0.022619511106147308
consto,patior,0.02261467065191247,0.02261467065191247
longus,primus,0.02260775234104923,0.02260775234104923
existimo,uitium,0.02260133691802102,0.02260133691802102
melior,uirtus,0.022598102608528223,0.022598102608528223
nouus,redeo,0.02259350575759216,0.02259350575759216
cura,oratio,-0.02258537969222914,0.02258537969222914
laus,recipio,-0.022584526065710982,0.022584526065710982
carmen,istic,-0.022584243212555886,0.022584243212555886
coniunx,humanus,-0.022571533504431415,0.022571533504431415
inimicus,lingua,-0.022570187753212116,0.022570187753212116
nox,subeo,0.02256568812617811,0.02256568812617811
iuppiter,singulus,0.02256399475187411,0.02256399475187411
flamma,memoria,-0.02256145427667471,0.02256145427667471
appello,capio,0.02255884619554062,0.02255884619554062
efficio,uersus,-0.022539374118442958,0.022539374118442958
christus,uoco,-0.022534106251538864,0.022534106251538864
proelium,sermo,-0.022527684055811383,0.022527684055811383
alo,senatus,-0.02252212033844124,0.02252212033844124
episcopus,exemplum,-0.022518881960630396,0.022518881960630396
duco,sto,0.02251017720361407,0.02251017720361407
agmen,noceo,-0.022504754541369704,0.022504754541369704
puto,rogo,0.022499121692165617,0.022499121692165617
ira,sedeo,0.022488728831236062,0.022488728831236062
durus,unda,0.02247350240036392,0.02247350240036392
deus,nosco,0.022472316632826495,0.022472316632826495
forma,nosco,0.02246135746700725,0.02246135746700725
mensis,saeculum,-0.022445267397832584,0.022445267397832584
exercitus,suscipio,0.022441384981797714,0.022441384981797714
nomen,sacer,0.022440364099902462,0.022440364099902462
cupio,uirtus,0.022437644678863115,0.022437644678863115
lego,lumen,-0.022432603597134497,0.022432603597134497
flumen,imperium,-0.022427311373315835,0.022427311373315835
intellego,orbis,-0.022425861367237558,0.022425861367237558
bonum,fatum,-0.022421355684639085,0.022421355684639085
consul,iustus,-0.022420574515440928,0.022420574515440928
credo,nomen,0.022417234684724122,0.022417234684724122
condo,consilium,-0.02240944324492984,0.02240944324492984
felix,fortuna,0.022408360824839924,0.022408360824839924
addo,debeo,-0.022408084090741267,0.022408084090741267
mens,poena,0.02240680310822991,0.02240680310822991
caelum,senex,-0.0224038742529463,0.0224038742529463
potior,trado,0.02239812235558287,0.02239812235558287
pes,tellus,-0.022390464483632907,0.022390464483632907
pietas,salus,0.022382662021255804,0.022382662021255804
minor,nascor,0.022379004383252386,0.022379004383252386
gero,luna,-0.02236862093529688,0.02236862093529688
male,rogo,0.022365245359572062,0.022365245359572062
mare,oro,-0.022361226672720617,0.022361226672720617
bonum,scelus,-0.02235944856236072,0.02235944856236072
iter,oratio,-0.022358136870804728,0.022358136870804728
casus,exemplum,0.022339062729274092,0.022339062729274092
cognosco,scio,-0.022337882892833328,0.022337882892833328
uersus,uir,0.022329255051577245,0.022329255051577245
iudicium,miles,-0.02232415896259666,0.02232415896259666
anima,uitium,-0.02231888291651843,0.02231888291651843
parum,refero,0.022314539381939013,0.022314539381939013
beatus,cerno,0.022313217624780047,0.022313217624780047
cor,summus,-0.022313003915967643,0.022313003915967643
senatus,turba,0.022306086183127363,0.022306086183127363
audio,secundus,-0.02229429099582616,0.02229429099582616
frons,litus,0.02229171607801344,0.02229171607801344
filius,spiritus,0.02228661770964691,0.02228661770964691
iter,proximus,0.02228531868579297,0.02228531868579297
fundo,hostis,0.022273334438900408,0.022273334438900408
durus,surgo,0.022271777041812463,0.022271777041812463
labor,spes,0.02226765694513175,0.02226765694513175
dominus,metus,-0.022261817633769058,0.022261817633769058
iter,scribo,-0.02225824504219677,0.02225824504219677
sanctus,spiritus,0.0222533008469853,0.0222533008469853
consul,regnum,-0.02224758647031352,0.02224758647031352
caesar,dexter,-0.02223961647205023,0.02223961647205023
frater,specto,-0.022237876638076953,0.022237876638076953
maior,parum,0.022232267051652266,0.022232267051652266
debeo,semen,0.02221948302627588,0.02221948302627588
gaudeo,melior,0.02221896688359175,0.02221896688359175
aer,fatum,0.02220818852347061,0.02220818852347061
reddo,suscipio,0.02220462120044813,0.02220462120044813
miser,regnum,-0.02219968627959886,0.02219968627959886
auctoritas,imperator,0.02219517023209762,0.02219517023209762
iubeo,regnum,0.022192990397216318,0.022192990397216318
regio,telum,-0.022184359441005955,0.022184359441005955
abeo,urbs,0.022179219938634857,0.022179219938634857
uinco,uirtus,0.022169852956360616,0.022169852956360616
carmen,uarius,0.022165937157751055,0.022165937157751055
clarus,lingua,0.022165244845233984,0.022165244845233984
malum,rego,0.02216173387112521,0.02216173387112521
edo,scelus,-0.022161142598336993,0.022161142598336993
iubeo,natura,-0.022159335678676582,0.022159335678676582
litus,ordo,-0.022150274920804326,0.022150274920804326
caesar,melior,-0.02214506948877071,0.02214506948877071
lingua,littera,0.02214282615240726,0.02214282615240726
saeculum,transeo,0.02212885176458787,0.02212885176458787
exemplum,mos,0.022108538487274818,0.022108538487274818
poena,roma,0.022104939951372644,0.022104939951372644
oculus,os,0.02210213358308253,0.02210213358308253
plenus,socius,-0.02210024435964072,0.02210024435964072
loquor,oro,0.022095725757568206,0.022095725757568206
cunctus,dominus,0.022093128096668135,0.022093128096668135
parum,trado,0.022087078319559694,0.022087078319559694
miser,occido,0.02208580088497993,0.02208580088497993
capio,nauis,0.022077770985933935,0.022077770985933935
liber,munus,-0.022072114209631257,0.022072114209631257
aequor,caput,0.022070681699213848,0.022070681699213848
gratia,spiritus,0.022069298611204848,0.022069298611204848
caput,flamma,0.022064397664631818,0.022064397664631818
aer,laus,-0.02206413949130011,0.02206413949130011
pectus,uulnus,0.022061682444718622,0.022061682444718622
constituo,redeo,-0.022055826491960678,0.022055826491960678
communis,motus,0.02205358734313537,0.02205358734313537
labor,traho,0.022049693222263723,0.022049693222263723
hostis,iudicium,-0.022041464594282016,0.022041464594282016
mater,ualeo,-0.022040795087559083,0.022040795087559083
exercitus,puto,-0.02204034429256509,0.02204034429256509
prouincia,uerbum,-0.022013591221414767,0.022013591221414767
ordo,utor,-0.02200100597064949,0.02200100597064949
cursus,existimo,-0.02199676828757137,0.02199676828757137
sedes,tollo,0.02199369950021387,0.02199369950021387
ciuis,senex,-0.02199191810803214,0.02199191810803214
credo,praesto,0.021991838303640363,0.021991838303640363
intellego,nox,-0.02198771014263268,0.02198771014263268
fortis,nomen,-0.02197245784843075,0.02197245784843075
mitto,transeo,0.02197182843320304,0.02197182843320304
dominus,reperio,0.02196848292487229,0.02196848292487229
modus,usus,0.021965870863052323,0.021965870863052323
filia,uultus,-0.021953769309515675,0.021953769309515675
beatus,intellego,0.021946154951966227,0.021946154951966227
comes,specto,-0.021945908912880452,0.021945908912880452
cor,noceo,-0.02194543245474689,0.02194543245474689
disco,intellego,0.021944620271519923,0.021944620271519923
manus,taceo,0.021938893521911987,0.021938893521911987
animal,coniunx,-0.02193822226568786,0.02193822226568786
debeo,templum,-0.021937266099562962,0.021937266099562962
genus,nescio,0.021924122736549485,0.021924122736549485
numerus,uinum,-0.02192273700920571,0.02192273700920571
domus,sensus,-0.021918520349639852,0.021918520349639852
longus,nox,0.02191624465612213,0.02191624465612213
animal,fatum,-0.0219135516931401,0.0219135516931401
maior,spatium,0.021909952470828782,0.021909952470828782
claudo,sedes,0.02190823860229751,0.02190823860229751
mensis,mors,-0.021907632125207587,0.021907632125207587
bellum,reliquus,-0.021904053856614602,0.021904053856614602
cado,pax,0.021894525506440242,0.021894525506440242
munus,umbra,-0.021894026790738996,0.021894026790738996
loquor,proelium,-0.02187246327206991,0.02187246327206991
officium,umbra,-0.021872387232201345,0.021872387232201345
loquor,uenio,0.021870705949266944,0.021870705949266944
iuppiter,nox,0.021867547574043498,0.021867547574043498
modus,numen,-0.021858056090259714,0.021858056090259714
tego,uxor,-0.021854854010758613,0.021854854010758613
extremus,sto,0.02184388557375662,0.02184388557375662
iuuenis,labor,0.021837842624834455,0.021837842624834455
dominus,natura,-0.0218354991145261,0.0218354991145261
comes,praesto,-0.021835126989607555,0.021835126989607555
efficio,furor,-0.021830922543980693,0.021830922543980693
opus,romanus,-0.021826782933781524,0.021826782933781524
auctor,murus,-0.021812642327146397,0.021812642327146397
acies,regio,-0.021803292620029172,0.021803292620029172
paro,uulnus,0.021793233320857745,0.021793233320857745
mars,usus,-0.021763541824896045,0.021763541824896045
humanus,iubeo,-0.021757394905548164,0.021757394905548164
audeo,spes,0.021748966487193072,0.021748966487193072
ager,uetus,0.021739153275835137,0.021739153275835137
amo,rex,-0.021739067827134542,0.021739067827134542
sidus,solus,0.02173184045164344,0.02173184045164344
lex,murus,-0.021725475847144012,0.021725475847144012
contingo,ostendo,0.021720399739429706,0.021720399739429706
longus,senatus,-0.021716163107978418,0.021716163107978418
dubius,iaceo,0.02171333334882298,0.02171333334882298
consul,sedeo,0.02170220762852961,0.02170220762852961
diuersus,diuinus,0.02170051450107484,0.02170051450107484
beatus,mater,-0.02167806708898116,0.02167806708898116
certus,curo,0.021673432472584304,0.021673432472584304
episcopus,senex,-0.021643115586163254,0.021643115586163254
felix,furor,0.021636498195579498,0.021636498195579498
gloria,magnus,0.021629466439041622,0.021629466439041622
luna,metus,-0.02162791070488325,0.02162791070488325
christus,scio,-0.021626906473264568,0.021626906473264568
nolo,perdo,0.021625096195280684,0.021625096195280684
duo,rapio,-0.021622009491697784,0.021622009491697784
campus,forma,-0.021617606845947834,0.021617606845947834
coniunx,sanguis,0.021597258038701155,0.021597258038701155
contineo,sermo,0.021585106534086736,0.021585106534086736
beatus,ferus,-0.02158353621219631,0.02158353621219631
prouincia,taceo,-0.021580643518955712,0.021580643518955712
traho,tristis,0.02157803118695787,0.02157803118695787
colo,humanus,0.021577278975441806,0.021577278975441806
