word1,word2,ppmi,cooc_n
dexter,magnus,0.3819363012936093,114
magnus,senex,0.3819363012936093,114
existimo,miser,0.38188788991305256,44
aequor,potestas,0.38187933372671584,43
anima,soleo,0.38185989657546526,92
medius,oportet,0.3818567987693622,71
uiuo,unda,0.3818272935583376,85
uirtus,unda,0.3818272935583376,85
bellum,uir,0.38181828630556874,148
tres,unus,0.38179980084977094,142
consilium,sacer,0.3817959147462827,88
conuenio,pectus,0.3817852205084448,86
magnus,usus,0.3817608473059676,139
annus,pater,0.3817441163646005,174
abeo,genus,0.38173490618366646,101
nomen,pars,0.38167149121925614,187
taceo,unus,0.3816530764712525,141
iniuria,unus,0.3816530764712525,94
ferrum,pater,0.3816506627875969,107
altus,pater,0.3816506627875969,107
casus,pater,0.3816506627875969,107
deus,dubius,0.38163321017144947,130
deus,rex,0.3816332101714493,156
scribo,umbra,0.3816332101714493,78
aequor,relinquo,0.3816332101714493,65
mundus,populus,0.3816306798038755,123
locus,uox,0.38157258169666153,154
laus,mulier,0.3815718416534798,71
magnus,uis,0.38154922948695746,189
magnus,mons,0.38154922948695746,126
mos,uenio,0.3815416744770413,170
teneo,uenio,0.381482849217458,178
corpus,paro,0.3814464862422354,150
corpus,gero,0.3814464862422354,145
episcopus,uita,0.3814464862422354,15
corpus,episcopus,0.3814464862422354,15
genus,uita,0.38144648624223526,160
corpus,ualeo,0.38144648624223526,135
carmen,corpus,0.38144648624223526,105
oportet,uita,0.38144648624223526,85
corpus,iniuria,0.38144648624223526,80
corpus,orator,0.38144648624223526,40
facile,terra,0.38142908722179986,93
homo,tollo,0.38141156333455045,139
imperium,mundus,0.38141092373222973,91
lex,uolo,0.38139194425852996,178
filia,magnus,0.38138213114919695,88
dominus,mater,0.38135659456164983,126
dominus,teneo,0.38135659456164966,144
deus,praesens,0.38134614256505706,129
paro,uolo,0.38132952033766315,166
mens,tempus,0.38132952033766315,166
filius,natura,0.38132952033766315,83
os,totus,0.381316466955858,168
agmen,nolo,0.3813087831299275,47
scribo,uir,0.3812882041304216,138
deus,litus,0.3812736919220259,103
laus,pater,0.3812442413229497,140
homo,pes,0.38124424132294954,144
homo,medius,0.38124424132294954,144
durus,homo,0.38124424132294954,108
pater,spatium,0.38124424132294954,100
capio,os,0.3812244155911315,153
aqua,intellego,0.3812116250050029,62
sacer,totus,0.38120888801971,143
caelum,scribo,0.3812081304626045,112
semen,unus,0.3812002804481212,92
ostendo,unus,0.38120028044812104,138
orbis,sapio,0.3811910257733532,76
hostis,scribo,0.3811523253340988,99
seruus,sidus,0.3811523253340987,66
imperator,parens,0.3811523253340987,44
iuppiter,reliquus,0.3811523253340987,44
amor,opus,0.3811123644957149,138
tres,uenio,0.3810953274145072,129
dux,uenio,0.3810953274145072,129
homo,modus,0.3810881742137759,149
patria,scribo,0.3810796535561516,86
honor,teneo,0.3810529662004285,148
iustus,unus,0.38104498888790533,137
christus,minor,0.38102445627184406,46
existimo,sol,0.38102445627184406,46
puer,tempus,0.38102445627184395,138
arma,dominus,0.38100267489771833,113
annus,contineo,0.38099421006774015,93
munus,uis,0.38098110711606215,146
magnus,proprius,0.38096116713540307,125
labor,magnus,0.3809611671354029,175
honor,uir,0.38093176142481194,165
annus,gratia,0.38092783324650187,131
pater,perdo,0.38091739052742674,133
pater,scribo,0.38091739052742674,133
carmen,manus,0.3809072573265005,108
ago,coniunx,0.3809072573265005,93
appello,coniunx,0.3809072573265005,42
amicus,cunctus,0.3809072573265004,99
appello,cunctus,0.3809072573265004,63
exemplum,unus,0.380887438274445,136
orbis,scio,0.3808831913858215,112
reddo,uir,0.3808375506752956,174
amo,imperator,0.3808344108504165,37
iubeo,maximus,0.3808344108504164,111
homo,mens,0.3808055486201472,159
conuenio,tellus,0.3808055486201472,53
noceo,uir,0.38079401089081066,119
pondus,uir,0.38079401089081066,119
dexter,puto,0.38077249551779285,90
magnus,redeo,0.38073256958040147,162
magnus,patior,0.38073256958040147,162
mars,ratio,0.38070655486722144,47
aequor,opus,0.3806860161626737,67
os,reliquus,0.3806860161626737,67
deus,eques,0.3806590259736059,76
bonus,orbis,0.3806565522170705,129
filia,flumen,0.38065459383082,48
certus,pater,0.380648826003186,146
pater,sto,0.380648826003186,146
magnus,uulnus,0.38063053396988494,112
uis,uolo,0.38062055185706317,188
iuuenis,uis,0.38062055185706317,94
amo,nomen,0.3805864257282528,126
rego,uir,0.3805728453475008,137
homo,sequor,0.3805564360822705,169
ciuis,totus,0.3805397678876859,99
magnus,refero,0.3805355446561113,174
deus,intellego,0.3805337048380326,101
iuuenis,mos,0.3805091498628522,88
lex,sanctus,0.3804926636223859,117
rex,uir,0.38048272684160467,146
caelum,tempus,0.380463805902747,158
deus,secundus,0.3804581219046228,126
deus,frango,0.3804581219046228,126
bonus,uita,0.3804307421223999,164
ago,os,0.38041085622422466,171
traho,unus,0.38040072815478654,133
mos,uita,0.3803988172097916,159
corpus,uerbum,0.3803988172097916,159
carmen,nomen,0.3803974433975381,111
nox,uolo,0.38038146040344356,164
istic,iudicium,0.38036831902188994,30
trado,unda,0.3803458695612372,72
caesar,uir,0.3803321811130553,82
cunctus,reddo,0.38033138630569086,124
soleo,uita,0.38032854314089415,149
corpus,soleo,0.38032854314089415,149
corpus,uia,0.38032854314089415,149
anima,uolo,0.38028543121049524,117
memoria,mereo,0.38027036143744564,55
iubeo,uir,0.38026866283564975,173
dolor,unus,0.3802336298170263,132
dubius,unus,0.3802336298170263,132
animus,urbs,0.38023362981702613,148
ferus,filius,0.38023362981702613,72
episcopus,ingens,0.38023362981702613,8
labor,uenio,0.38023362981702596,168
animus,os,0.38023362981702596,156
filius,uenio,0.38023362981702596,120
animus,filius,0.38023362981702596,108
aer,uenio,0.38023362981702596,104
accedo,sanctus,0.38023362981702596,80
grauis,oportet,0.38023362981702596,68
pondus,prouincia,0.38023362981702596,40
animus,uenio,0.3802336298170258,176
credo,populus,0.3802336298170258,160
orbis,uenio,0.3802336298170258,144
facile,orbis,0.3802336298170258,72
iubeo,primus,0.38016061313268124,166
beatus,deus,0.3801528250010153,100
locus,saeuus,0.3801528250010153,100
deus,nego,0.38015282500101516,150
cura,homo,0.38010649231764926,143
amor,dies,0.3801007306208706,152
laudo,unus,0.38006400891932496,131
roma,uolo,0.3800604846343583,105
corpus,salus,0.38004690588781204,119
numen,potestas,0.38003559040653623,51
annus,munus,0.38002174296381247,143
pars,puto,0.37998602280717964,155
uarius,uir,0.3799597416301654,118
fatum,suscipio,0.37995638562252587,51
felix,uis,0.3799394689088892,103
diuinus,pater,0.379927585438203,99
iuuenis,pater,0.379927585438203,99
pater,roma,0.379927585438203,99
caro,tellus,0.3799275854382027,33
carmen,uxor,0.3799147014137486,57
male,unus,0.37989180790291355,130
tristis,unus,0.37989180790291355,130
ira,unus,0.37989180790291355,130
equus,suscipio,0.37980318761380055,61
gens,uir,0.37980181780176364,145
addo,memoria,0.37979799487221444,51
semen,tempus,0.37979026913585523,82
christus,malo,0.37979026913585523,41
christus,par,0.37979026913585523,41
felix,locus,0.3797527449796753,105
locus,luna,0.37975274497967515,84
nomen,terra,0.3797506546808567,184
noceo,unus,0.37971696744438593,129
bellum,uolo,0.3797119918620562,151
durus,pater,0.37969265063153074,112
campus,pater,0.37969265063153074,112
amicus,spiritus,0.37963320950478224,74
dominus,genus,0.3796189746631092,138
iuppiter,uirtus,0.3796189746631092,92
felix,pars,0.37957303431336387,107
appello,fundo,0.37953598525697835,55
populus,totus,0.3795291563817623,172
sanctus,totus,0.3795291563817623,129
deus,iuppiter,0.3795276296070968,123
corpus,sequor,0.37946432503824395,168
gens,uenio,0.3794569307488539,143
constituo,magnus,0.3794505928300362,98
mundus,uenio,0.37941092306556257,135
dominus,pono,0.3794004670691008,143
filius,teneo,0.3793999490684487,109
maximus,uenio,0.3793591216720935,127
dominus,longus,0.37935859189897664,120
dies,pars,0.3793556666350817,184
maneo,pater,0.3793556666350815,138
aqua,homo,0.379339841585322,122
magnus,pes,0.3793319336783099,159
annus,nomen,0.379315777526797,176
saeculum,uolo,0.3793016633003624,104
filius,nox,0.3792968615986391,97
magnus,spiritus,0.3792790809524182,110
magnus,saeuus,0.3792790809524182,110
equus,sententia,0.3792565901691996,62
genus,populus,0.37925659016919944,155
capio,pars,0.3791875664469739,166
annus,tollo,0.37917885687210234,134
pater,uulnus,0.37917598825889054,105
sanctus,urbs,0.379151963946285,112
homo,sol,0.3791323081198061,132
auctoritas,sol,0.3791323081198059,44
appello,sedes,0.3791288467564095,53
communis,uir,0.37911192470782595,126
abeo,uir,0.37911192470782595,117
condo,uir,0.37911192470782595,117
populus,uir,0.3791119247078258,180
parens,uir,0.3791119247078258,153
scio,unus,0.37903674158317996,167
caelum,contineo,0.3790318510400087,84
consul,unda,0.37902224263072926,50
relinquo,unda,0.3790222426307289,90
carmen,suscipio,0.3790222426307289,60
filius,sedes,0.3789890745848214,73
christus,cupio,0.37896593473916307,43
sequor,spiritus,0.3789639998164197,97
homo,parens,0.37895403911140074,142
magnus,puer,0.3789337969529012,146
memoria,mons,0.37893256859578583,45
adsum,uolo,0.3789169739322793,138
bene,sanctus,0.3789169739322793,92
mater,uolo,0.3789169739322792,161
cura,populus,0.3789169739322792,138
reliquus,unus,0.3788958369753661,83
honor,pes,0.37885066862948824,127
mars,uita,0.3788457045421779,64
episcopus,uia,0.37883600555038816,13
animus,duo,0.378836005550388,143
modus,uenio,0.378828148208291,158
os,romanus,0.37881860198787853,107
populus,solus,0.37880934868329186,163
gigno,rogo,0.378802147989145,55
princeps,unus,0.3788009648155305,124
nomen,sacer,0.3787679823884752,146
debeo,unus,0.3787532446465918,165
terra,uis,0.37868444283019664,172
caelum,peto,0.37865385065750756,138
caelum,relinquo,0.37865385065750756,138
rex,uolo,0.37864855358440536,149
nomen,pono,0.3786302982357036,175
corpus,praesto,0.3786256099005941,118
gigno,uis,0.37862387898073996,79
coepio,unus,0.3786089340900243,123
homo,teneo,0.3786018644291203,167
pono,uir,0.3785534214819149,179
adsum,deus,0.37855154363404114,144
mater,reliquus,0.37855154363404114,60
corpus,homo,0.3785437265842739,172
equus,pater,0.3785061210908253,111
cerno,pater,0.3785061210908253,111
corpus,romanus,0.37850097601247856,113
cor,facile,0.37847151482362673,63
bellum,genus,0.3784694984323823,127
genus,lux,0.3784694984323823,127
debeo,uir,0.3784542462888553,152
homo,nomen,0.3784370428481084,182
annus,puto,0.37843643572024505,146
annus,caelum,0.37843643572024505,146
ager,animus,0.37843344931287815,111
maneo,uir,0.37841286840532806,143
cunctus,uir,0.37841286840532806,143
frater,magnus,0.3784101453437976,145
uenio,uis,0.3783937028950189,181
magnus,parens,0.3783695765695777,157
facile,tristis,0.3783521617173204,59
facile,ira,0.3783521617173204,59
paruus,pater,0.37834988329658514,150
tres,unda,0.3783323495367914,69
pater,refero,0.3783144216749214,163
pars,reddo,0.3783132221494536,165
patria,uir,0.37831224453726153,125
ager,uir,0.37831224453726153,125
deus,gero,0.3783120513565225,167
carmen,mors,0.37830126206597237,94
subeo,unus,0.3782154656607889,121
deus,flamma,0.3782154656607889,119
uinum,uolo,0.3782154656607889,114
cado,christus,0.3782154656607889,45
ciuitas,uinum,0.3782154656607889,44
memoria,uinum,0.3782154656607889,41
flamma,imperator,0.3782154656607889,32
flamma,utor,0.37821546566078873,76
respondeo,sidus,0.37821546566078873,60
facile,flamma,0.37821546566078873,55
christus,uinum,0.37821546566078873,36
existimo,flamma,0.37821546566078873,36
christus,proximus,0.37821546566078873,36
spiritus,uir,0.3781777817160292,107
saeuus,uir,0.3781777817160292,107
corpus,honor,0.3781624110410454,152
animus,spiritus,0.37813057962024715,95
amor,bonus,0.37812844229496023,139
munus,uenio,0.37811273824788855,157
laus,uolo,0.37810649165098253,148
aequor,uirtus,0.37808326921668073,61
caelum,edo,0.3780661339200499,108
ciuis,uenio,0.37805735039443045,102
cunctus,opus,0.378054188344094,125
locus,uir,0.37804297751892085,187
defendo,unus,0.3780138730787131,120
ostendo,tellus,0.3779914764113364,54
malo,tellus,0.3779914764113364,54
periculum,tellus,0.3779914764113364,36
deus,imperium,0.37798832199144194,142
deus,lingua,0.37798832199144194,142
deus,sanguis,0.37798832199144194,142
ignis,populus,0.37796543440557956,129
annus,ignis,0.37796543440557956,129
carmen,relinquo,0.37796348128248686,96
mitto,uir,0.37792919245877643,169
paro,pater,0.377905340057435,156
pater,proprius,0.377905340057435,117
inimicus,pater,0.377905340057435,104
pater,sententia,0.377905340057435,104
pater,sidus,0.377905340057435,104
medius,sanctus,0.37790534005743487,104
magnus,maximus,0.37787950059799513,132
magnus,prior,0.37787950059799497,180
magnus,moueo,0.37787950059799497,144
caesar,magnus,0.37787950059799497,84
condo,magnus,0.3778795005979948,120
altus,deus,0.3778738072475436,118
deus,tertius,0.3778738072475436,118
deus,uictor,0.3778738072475436,118
corpus,uxor,0.3778686648943514,93
uir,uirtus,0.37786270530739385,160
genus,pono,0.3777966174871264,154
clarus,filius,0.37777964085545956,74
cunctus,rogo,0.37777245852112895,91
pars,puer,0.37773768256522117,135
sanctus,uenio,0.3777304995989076,133
caput,dominus,0.3777268265110711,132
puer,uir,0.37770446493994625,142
amor,iudico,0.3776739656926823,67
episcopus,reddo,0.3776395946399794,14
homo,reddo,0.37763959463997926,161
aequor,puto,0.37763030911472034,62
laudo,luna,0.3776182724510427,54
mulier,primus,0.3776150968447797,94
mulier,surgo,0.3776150968447797,47
cupio,uir,0.3776092948232909,133
animus,semen,0.3775705123975424,75
uis,unda,0.3775505720192726,97
existimo,orbis,0.3775293592873903,47
deus,pietas,0.3775264282187958,117
dominus,dux,0.37751781825448416,104
anima,totus,0.3775128418868984,109
membrum,uir,0.37750032081348445,124
animal,uir,0.37750032081348445,62
honor,nascor,0.3774976499981513,146
ratio,sacer,0.377497103495563,101
efficio,os,0.37748259644513615,88
condo,intellego,0.37748259644513615,55
abeo,consul,0.37748259644513615,55
fortuna,terra,0.37745970293430064,112
pater,seruo,0.3774580128301144,149
pars,taceo,0.37742899295017573,123
lumen,ratio,0.3774278634055231,87
bonus,uir,0.3774184442014928,177
ops,pater,0.3774152640858522,136
colo,deus,0.37740933905526425,140
medius,uolo,0.3773991390848442,158
diuinus,pes,0.3773991390848442,79
ago,amor,0.3773988057542329,153
inimicus,unus,0.3773886776847949,117
cogo,magnus,0.37738334578751925,155
equus,uir,0.3773743048092853,115
christus,ingenium,0.37736692933495,38
christus,frango,0.37736692933495,38
forma,pater,0.3773634814692652,123
beatus,duo,0.37735562037995374,75
bonus,umbra,0.377328762124396,100
deus,placeo,0.3773253019107969,163
capio,uita,0.3773142489573249,161
cura,filius,0.3773053700379377,93
amor,populus,0.37730076173238847,141
amor,annus,0.37730076173238847,141
caelum,orator,0.37729423114146815,35
capio,spiritus,0.3772620528041696,93
alienus,umbra,0.37725300167888837,67
fons,imperator,0.3772384260129624,33
uetus,unus,0.3772274003680999,155
duo,mens,0.3772152596526548,137
corpus,liber,0.3771820874557778,156
corpus,ostendo,0.3771820874557778,117
spiritus,unus,0.37717318366392005,116
deus,transeo,0.37717318366392005,116
deus,diuersus,0.37717318366392005,116
campus,oportet,0.37715090773194965,53
genus,sanctus,0.3771037368080985,116
inimicus,sidus,0.3771037368080985,58
existimo,luna,0.37710373680809833,29
altus,mulier,0.37709602078848414,54
bellum,mulier,0.37709602078848403,72
audio,deus,0.3770711584636071,162
pater,uoco,0.3770454947765999,155
locus,uolo,0.3770339312166424,191
carmen,praesens,0.37703021009948845,68
caelum,primus,0.3770271727876308,156
lex,magnus,0.37701556965873095,178
magnus,reddo,0.37701556965873095,178
cura,pars,0.3770010023594354,146
modus,sacer,0.3769963662886719,119
ops,uir,0.3769865253955124,141
memoria,pater,0.3769668134751706,71
species,unus,0.37695398956667003,115
arbor,uolo,0.3769387339201737,101
mars,sermo,0.37690583972435143,40
ciuitas,corpus,0.3768906697063749,73
finis,magnus,0.3768809982684057,154
annus,morior,0.3768722821143212,120
iter,sanctus,0.3768722821143212,90
genus,tempus,0.37686424453057954,167
animus,sanguis,0.3768495318327854,118
duo,pectus,0.37683600488372093,111
certus,deus,0.37681392373550054,161
audeo,deus,0.37681392373550054,138
deus,gaudeo,0.37681392373550054,138
deus,mille,0.37681392373550054,138
deus,iniuria,0.37681392373550054,92
deus,orator,0.37681392373550054,46
magnus,pectus,0.376796663459163,142
magnus,mars,0.376796663459163,71
cunctus,relinquo,0.37678354014263815,121
pietas,uolo,0.37677640943316815,112
bene,honor,0.37677640943316815,112
honor,mundus,0.37677640943316815,112
laudo,pater,0.3767565748535616,116
moueo,unus,0.3767309992658241,152
similis,unus,0.3767309992658241,152
aer,unus,0.37673099926582393,114
motus,unus,0.37673099926582393,114
graeci,lumen,0.37673099926582393,38
pono,sacer,0.37670072696648915,133
fundo,mulier,0.37669626063924677,61
consul,uenio,0.37665580846914215,93
amicus,sanctus,0.37665580846914215,93
addo,sanctus,0.37665580846914215,93
liber,nomen,0.3766526601073135,165
pater,saeuus,0.3766116788162147,103
homo,membrum,0.3766038617664474,115
filius,membrum,0.3766038617664474,75
christus,homo,0.3766038617664474,60
christus,fortis,0.3766038617664474,40
auctoritas,iaceo,0.3766038617664474,40
episcopus,homo,0.3766038617664474,15
homo,rapio,0.3766038617664472,125
homo,premo,0.3766038617664472,110
accipio,dominus,0.37659184463001083,134
equus,magnus,0.376576568817579,118
os,populus,0.37657309206229544,157
annus,os,0.37657309206229544,157
pater,scio,0.37655490095956345,148
mulier,summus,0.37652896661961793,86
oportet,regnum,0.37652594677166723,62
populus,unda,0.3765191124126104,95
annus,unda,0.3765191124126104,95
animus,solus,0.376513848714494,161
deus,salus,0.37650983372251395,137
saxum,unus,0.37650411327506056,113
contingo,unus,0.37650411327506056,113
manus,sanctus,0.3764529069771202,128
deus,occido,0.3764484934372624,114
deus,spiritus,0.3764484934372624,114
sol,uolo,0.37643729226493805,145
ars,uir,0.37643095795456816,149
locus,pius,0.3764249548870008,108
nomen,uis,0.37641496103322064,179
carmen,nolo,0.3763997593063041,71
nolo,umbra,0.3763997593063041,71
ars,magnus,0.37637234130742353,153
nouus,pars,0.376367984893081,157
defendo,numen,0.3763623450402402,50
sumo,uolo,0.37635615307060577,156
deus,tellus,0.37635615307060577,91
iuuenis,reliquus,0.37635615307060577,39
seruus,tellus,0.37635615307060544,52
animus,genus,0.3763197304958895,153
lex,pater,0.3763098072099777,167
deus,pereo,0.37628995201798454,159
dominus,locus,0.37626888777782713,149
magnus,perdo,0.3762441772572643,141
caelum,gratia,0.37623546979322603,118
constituo,lumen,0.3762343516271081,61
deus,mare,0.3762013662890876,136
nox,pater,0.3761752358196523,154
pater,uirtus,0.3761752358196523,154
corpus,rego,0.3761694291413916,126
oportet,sedes,0.3761647838230595,55
consilium,pius,0.37614218943905403,68
exemplum,unda,0.37614039625584006,66
iuuenis,nomen,0.37612088663027804,100
iuuenis,mulier,0.37612088663027804,50
deus,suscipio,0.37607673240097217,113
carmen,dies,0.37607215897577395,109
rego,unus,0.3760382385869234,148
diuinus,unus,0.3760382385869234,111
equus,populus,0.37602556958775285,103
genus,peto,0.3760084464466835,146
magnus,nox,0.3760050858036446,164
magnus,modus,0.3760050858036446,164
parens,pars,0.3759932425240712,145
animus,munus,0.375987338935575,141
os,puto,0.37597467959745917,142
sol,uersus,0.3759560217013853,82
dux,uolo,0.3759139686725098,133
christus,paucus,0.3759139686725098,42
luna,senatus,0.37591396867250965,35
dux,orator,0.37591396867250965,28
anima,magnus,0.37590905661069635,117
diuido,magnus,0.37590905661069635,117
magnus,singulus,0.37590905661069635,117
castra,deus,0.37588842621455754,90
tempus,uita,0.3758754411927798,179
arma,uolo,0.3758660770990229,144
miser,unus,0.37585923563289664,147
ratio,unus,0.37585923563289664,147
romanus,uir,0.37583859936285685,122
anima,nouus,0.375816150028198,94
ago,unda,0.3757912220492826,103
honor,tempus,0.3757838535204165,159
duo,felix,0.37575433901297994,90
iniuria,numen,0.3757371496463217,39
cunctus,pes,0.3757258985845026,110
communis,corpus,0.3757158115332503,116
corpus,intellego,0.3757158115332503,87
capio,uir,0.37566958051685306,174
ciuitas,nox,0.3756585734470121,63
filia,pars,0.37563020022565674,81
annus,caput,0.37560336143286377,148
animus,orbis,0.3755932502605237,129
aqua,nomen,0.3755727912479626,128
audio,corpus,0.3755117507224209,140
tellus,uirtus,0.3754914751092518,68
homo,uia,0.3754859186651061,149
carmen,sanctus,0.37546035106436837,76
carmen,prouincia,0.37546035106436837,38
totus,uir,0.37545370270285705,191
abeo,ciuitas,0.37541434338107704,46
magnus,sequor,0.3754011845835279,186
caro,fatum,0.3753859937545814,37
caelum,uerbum,0.3753476856440071,139
bellum,magnus,0.3753356172622573,151
capio,sanctus,0.37532469346394337,117
liber,totus,0.37531444827085975,161
lingua,unus,0.37530751148097025,144
edo,unus,0.37530751148097025,144
inimicus,iuuenis,0.3752872058817007,55
doceo,uolo,0.37528720588170056,165
gratia,mundus,0.37528720588170056,99
gigno,uolo,0.37528720588170056,88
existimo,mundus,0.37528720588170056,44
christus,natura,0.37528720588170056,44
christus,iuuenis,0.37528720588170056,33
episcopus,rego,0.37528720588170056,11
episcopus,natura,0.37528720588170056,11
dignus,episcopus,0.37528720588170056,11
animus,mundus,0.3752872058817004,121
homo,iter,0.3752606782199796,124
bonus,flumen,0.37524659592007137,99
opus,orbis,0.3752354044882314,127
magnus,umbra,0.37523049242641815,116
homo,lumen,0.37520428141202405,119
amor,pono,0.37519583578706894,140
pono,sanctus,0.37519583578706894,120
locus,munus,0.37516867331473913,148
magnus,primus,0.37514992198766833,197
appello,noceo,0.37511852915025573,52
consul,pectus,0.3751185291502556,65
magnus,trado,0.3751163045872989,139
amor,dux,0.3750973087659537,102
coniunx,contineo,0.37509328746108034,49
lex,uir,0.37507384595854554,173
annus,uis,0.3750732792577162,164
luna,uis,0.3750732792577162,82
luna,oportet,0.3750732792577162,41
arbor,unus,0.37505495433857483,107
cunctus,male,0.37504213787410234,85
lux,uir,0.37503859932019,147
cor,pars,0.3750214251492389,121
animus,mos,0.37498427393088213,152
filia,uenio,0.3749565727161824,84
teneo,terra,0.3749565727161822,168
auris,deus,0.3749217755834627,154
deus,murus,0.3749217755834625,88
filius,semen,0.37490028384166346,51
genus,orbis,0.3748662418679066,125
aurum,scribo,0.3748535231860706,91
uir,uox,0.3748527153484297,164
mos,uolo,0.3748111287482145,175
corpus,miser,0.37480194352356677,125
corpus,ratio,0.37480194352356677,125
socius,unus,0.374797697552008,106
mundus,urbs,0.3747956846135104,113
duo,uolo,0.3747792048547738,164
corpus,terra,0.3747253855691579,173
orbis,pars,0.3747152870785793,138
christus,maneo,0.3747152870785793,46
muto,pater,0.37471409048337134,146
dominus,fama,0.3747120518429813,108
sapio,unda,0.37470258148621255,55
puto,terra,0.3746934494414106,152
oportet,pietas,0.3746733592363894,50
flumen,uir,0.37465757435844554,112
amor,genus,0.3746376443129049,135
carmen,inuenio,0.3746376443129049,81
homo,numen,0.37462170056245603,84
gaudeo,unus,0.37453560870238845,140
nascor,uenio,0.37453560870238817,175
corpus,dux,0.3745260433976615,120
corpus,sapio,0.3745260433976615,96
spiritus,uolo,0.37452297198894474,109
gratia,umbra,0.37448521690616204,82
saeculum,utor,0.3744823768644136,69
mulier,muto,0.3744627078777236,74
genus,liber,0.3744406193886148,145
surgo,uolo,0.3744372270799958,98
credo,pater,0.37440270950623283,171
uenio,uersus,0.37440270950623283,114
durus,facile,0.37440270950623283,57
accedo,pater,0.3744027095062327,114
pater,pondus,0.3744027095062327,114
graeci,pater,0.3744027095062327,57
tempus,uis,0.3743955428712187,177
solus,uolo,0.3743867105484503,185
unus,uoco,0.3743759790428586,174
cerno,pars,0.3743755554632852,109
iudico,mundus,0.3743298099253733,58
genus,unda,0.37432372184917484,91
domus,magnus,0.37430806823039797,172
corpus,potior,0.37427799676362294,139
ago,mulier,0.3742758676567086,95
homo,seruo,0.3742755720068562,143
magnus,orbis,0.3742721789846065,149
tollo,uolo,0.3741913153610635,152
ars,sanctus,0.3741913153610635,100
carmen,pereo,0.3741913153610635,84
carmen,tollo,0.3741913153610635,84
prouincia,sacer,0.3741913153610635,50
durus,exercitus,0.3741913153610635,43
carmen,exercitus,0.3741913153610635,42
exercitus,umbra,0.3741913153610635,42
genus,mereo,0.37419131536106337,128
agmen,homo,0.37419131536106337,69
auctoritas,mereo,0.37419131536106337,46
graeci,sacer,0.37419131536106337,44
episcopus,pereo,0.37419131536106337,12
episcopus,tollo,0.37419131536106337,12
magnus,uxor,0.37415232520607267,103
arbor,uita,0.37414718376062384,91
corpus,facile,0.37414718376062384,91
alo,unus,0.3741331132250288,138
addo,uolo,0.3741058708358693,141
cedo,homo,0.3741007315483289,133
corpus,mos,0.37408964801652683,158
auris,pater,0.3740757518443373,139
pater,signum,0.3740757518443373,139
filius,mens,0.3740743494564913,103
caelum,capio,0.37404891187478556,141
duo,fons,0.3740167191144393,92
cor,roma,0.37400597572565214,65
addo,homo,0.37400308006638994,128
tellus,uoluptas,0.37397425436607196,37
nascor,populus,0.37396401680343044,159
primus,uita,0.3739417605881675,177
malo,unus,0.3739275211190412,137
anima,sequor,0.3739184161956109,103
aequor,coepio,0.37391116407753916,43
reliquus,umbra,0.37391116407753916,43
dexter,gratia,0.37389015589485103,80
os,utor,0.3738876255272772,119
existimo,fons,0.3738657415343231,37
corpus,uerus,0.37385013935030065,153
consul,uir,0.37380687247813293,94
homo,totus,0.37378298542480587,177
deus,frater,0.37376302690224406,150
bene,unda,0.3737451855298852,72
filia,unda,0.3737451855298852,45
filia,suscipio,0.3737451855298852,45
suscipio,tellus,0.3737451855298852,45
ius,unus,0.37371894879583256,170
recipio,unus,0.3737189487958324,136
magnus,nascor,0.3736618646537914,182
clarus,homo,0.3736583515366905,113
caput,scribo,0.3736583515366905,113
genus,mulier,0.3736177564121595,84
iubeo,mulier,0.3736177564121595,84
iaceo,mulier,0.37361775641215933,63
orbis,uir,0.3736098475538425,145
magnus,seruus,0.37358105983778056,125
deus,malum,0.37356400212300217,128
deus,laudo,0.37356400212300217,128
deus,longe,0.37356400212300217,128
contineo,os,0.37352219522903923,90
pater,patior,0.3735000465895186,151
inuenio,tellus,0.37346736916471474,61
luna,utor,0.37346736916471457,61
deus,moueo,0.37346383685021856,149
contingo,istic,0.373447876177316,27
carmen,uirtus,0.3733884249124729,90
paruus,unus,0.3733788705745646,168
caelum,iudico,0.3733767935566639,69
fons,uenio,0.37337422026613293,113
oportet,pater,0.37337018489204354,88
mitto,uolo,0.3733510968548342,172
fortis,unus,0.3732926004627913,134
deus,proelium,0.37328243095402924,106
copia,saeuus,0.37328243095402924,53
carmen,oculus,0.37326496050093283,91
orbis,sententia,0.37326496050093283,78
existimo,turba,0.37326496050093283,39
filius,tempus,0.37326496050093266,117
episcopus,paro,0.37326496050093266,13
roma,uir,0.37324680525542797,102
mens,uir,0.3732468052554278,170
consto,pectus,0.3732405943260554,76
numen,scribo,0.3732201586371677,62
bonus,magnus,0.3732155107993687,181
deus,fortuna,0.3732114963911339,127
pes,unus,0.37320582127238683,167
numerus,pater,0.3731966792092971,113
summus,uenio,0.37319360074067137,173
uersus,uolo,0.37317080297532307,118
pius,uolo,0.37317080297532307,118
totus,uenio,0.37316646259393377,188
cado,deus,0.373160694999165,148
deus,nescio,0.373160694999165,148
aequor,ago,0.373160694999165,74
mos,pectus,0.37310280583117666,118
mars,uerbum,0.37310280583117666,59
pars,surgo,0.37308860920870257,91
amor,trado,0.3730174951993998,106
mensis,pater,0.37295308373896846,94
amor,locus,0.3729267799092757,146
dexter,prouincia,0.37288965556126763,37
signum,uir,0.37288137495718976,144
accipio,uolo,0.3728535225194037,171
mons,unus,0.3728535225194037,132
