word1,word2,word3,interaction_info,abs_interaction_info
uolo,magnus,pater,0.14055738057419137,0.14055738057419137
unus,corpus,uita,0.1405398941007874,0.1405398941007874
homo,uolo,animus,0.14048962992725372,0.14048962992725372
tempus,uir,bonus,0.14046970214008123,0.14046970214008123
animus,manus,bonus,0.1404696699505617,0.1404696699505617
nomen,uirtus,uis,0.1404689417848437,0.1404689417848437
magnus,pater,nomen,0.1404207836840251,0.1404207836840251
uolo,corpus,ago,0.14040315297434938,0.14040315297434938
dies,rex,populus,0.14039713245339813,0.14039713245339813
magnus,pars,credo,0.14032913845808803,0.14032913845808803
deus,nomen,uenio,0.14028860099043994,0.14028860099043994
unus,corpus,bonus,0.14026550753302408,0.14026550753302408
primus,bellum,ago,0.14025474231141233,0.14025474231141233
homo,locus,rex,0.14025210521648457,0.14025210521648457
animus,uenio,uita,0.1402226507994374,0.1402226507994374
pars,ago,uita,0.1401643114907968,0.1401643114907968
primus,populus,uirtus,0.14015642340349427,0.14015642340349427
magnus,tempus,uita,0.1401295989702189,0.1401295989702189
homo,totus,terra,0.1401294293785196,0.1401294293785196
tempus,animus,uis,0.14012325502473488,0.14012325502473488
uenio,terra,uirtus,0.14009283843300652,0.14009283843300652
unus,uerbum,uita,0.14008896395841328,0.14008896395841328
pars,dies,animus,0.1400865556057114,0.1400865556057114
pater,uir,credo,0.14007898864836082,0.14007898864836082
locus,animus,bonus,0.14004569051793966,0.14004569051793966
animus,uenio,totus,0.13999972062486532,0.13999972062486532
homo,uenio,uis,0.13998731901855022,0.13998731901855022
uenio,uir,corpus,0.13996231284908658,0.13996231284908658
rex,manus,credo,0.13995016586524503,0.13995016586524503
locus,pater,ago,0.13994738843850482,0.13994738843850482
nomen,genus,bonus,0.13992211627881312,0.13992211627881312
uenio,bellum,manus,0.139882262029216,0.139882262029216
locus,uerbum,uita,0.13987380943685784,0.13987380943685784
nomen,uita,uis,0.13984284457680426,0.13984284457680426
tempus,populus,uis,0.13984058800213506,0.13984058800213506
nomen,terra,bonus,0.1398369453081002,0.1398369453081002
locus,dies,pater,0.13983106014798707,0.13983106014798707
deus,uir,corpus,0.13982894168650284,0.13982894168650284
tempus,manus,populus,0.13979170113565595,0.13979170113565595
deus,locus,pars,0.13979145806695598,0.13979145806695598
uolo,pars,bonus,0.1397518521524421,0.1397518521524421
uolo,tempus,uirtus,0.13975039383952145,0.13975039383952145
nomen,uerbum,terra,0.13974341688317615,0.13974341688317615
locus,totus,uirtus,0.13973868012147456,0.13973868012147456
uerbum,uir,uita,0.1397328586218062,0.1397328586218062
locus,rex,manus,0.13970981497928606,0.13970981497928606
unus,magnus,corpus,0.13970711839735123,0.13970711839735123
animus,uita,credo,0.13965395033396905,0.13965395033396905
rex,terra,populus,0.13965248380749626,0.13965248380749626
pater,uir,manus,0.1396489596129341,0.1396489596129341
homo,unus,animus,0.1396295617177175,0.1396295617177175
tempus,uerbum,terra,0.13961640280121293,0.13961640280121293
dies,uenio,bellum,0.13960325153975708,0.13960325153975708
tempus,pater,manus,0.1395895959913257,0.1395895959913257
uir,corpus,totus,0.1395887031767401,0.1395887031767401
uerbum,totus,uita,0.1395768013079762,0.1395768013079762
uir,primus,genus,0.1395462465113323,0.1395462465113323
uolo,dies,genus,0.13948903834030824,0.13948903834030824
deus,pater,primus,0.13946206664154176,0.13946206664154176
tempus,nomen,populus,0.13944434816660095,0.13944434816660095
uolo,pater,uenio,0.1394359838802891,0.1394359838802891
nomen,populus,bonus,0.13942673773354003,0.13942673773354003
populus,bonus,uirtus,0.13942654524325748,0.13942654524325748
pars,credo,uis,0.1393930125797891,0.1393930125797891
dies,bellum,uis,0.13938373831906498,0.13938373831906498
nomen,genus,manus,0.13937102742667246,0.13937102742667246
deus,credo,bonus,0.1393458637659739,0.1393458637659739
dies,uerbum,corpus,0.1393382906657023,0.1393382906657023
corpus,primus,credo,0.13931724277960356,0.13931724277960356
deus,pars,uenio,0.13930296379291462,0.13930296379291462
unus,tempus,genus,0.13928553538191962,0.13928553538191962
uolo,uenio,uirtus,0.1392827604924031,0.1392827604924031
magnus,uita,uis,0.1392678688195654,0.1392678688195654
uenio,uerbum,genus,0.13926777281392327,0.13926777281392327
locus,nomen,corpus,0.13916984988981962,0.13916984988981962
dies,rex,credo,0.13915997683862114,0.13915997683862114
deus,ago,genus,0.13915413990398962,0.13915413990398962
uolo,bonus,uirtus,0.13913798646728698,0.13913798646728698
unus,rex,populus,0.13913634896249089,0.13913634896249089
animus,uerbum,bonus,0.13912577752152355,0.13912577752152355
homo,populus,credo,0.1390271266001945,0.1390271266001945
homo,unus,pater,0.1390175907258477,0.1390175907258477
rex,uenio,manus,0.13897987159156633,0.13897987159156633
uolo,locus,genus,0.13893696798879474,0.13893696798879474
unus,genus,uis,0.1389201015772183,0.1389201015772183
uenio,uita,uis,0.1388885447804092,0.1388885447804092
corpus,totus,terra,0.13888321363651496,0.13888321363651496
pars,uir,credo,0.13886491943382895,0.13886491943382895
unus,uita,uis,0.13886318813782117,0.13886318813782117
nomen,populus,uirtus,0.1388381813652576,0.1388381813652576
deus,uolo,populus,0.13883386092686995,0.13883386092686995
deus,nomen,uerbum,0.13882559019730045,0.13882559019730045
locus,uerbum,terra,0.1388189080840897,0.1388189080840897
homo,rex,nomen,0.13881186440982435,0.13881186440982435
deus,uerbum,manus,0.13875149539948956,0.13875149539948956
terra,credo,uis,0.1387399040304187,0.1387399040304187
locus,bonus,uirtus,0.13873782111873245,0.13873782111873245
uenio,uerbum,terra,0.13873424401878745,0.13873424401878745
unus,tempus,uirtus,0.1387197426403528,0.1387197426403528
locus,pars,animus,0.1387172206015436,0.1387172206015436
magnus,uerbum,uirtus,0.13870220241941442,0.13870220241941442
uerbum,genus,credo,0.13869897331566672,0.13869897331566672
nomen,animus,totus,0.1386958686905828,0.1386958686905828
homo,locus,uita,0.13868911865014136,0.13868911865014136
pater,nomen,uenio,0.13865713945204097,0.13865713945204097
rex,primus,totus,0.13863758658664263,0.13863758658664263
uita,manus,uis,0.13858576290158547,0.13858576290158547
homo,terra,credo,0.13848835353942912,0.13848835353942912
dies,pater,uita,0.13848131139872727,0.13848131139872727
uolo,rex,ago,0.13847486401934583,0.13847486401934583
homo,magnus,terra,0.1384562558812542,0.1384562558812542
deus,animus,manus,0.13843447269869674,0.13843447269869674
ago,totus,uirtus,0.13842297051053193,0.13842297051053193
magnus,pars,rex,0.1384077863386262,0.1384077863386262
tempus,uerbum,genus,0.13836900960641968,0.13836900960641968
homo,pars,tempus,0.13835307800297147,0.13835307800297147
uerbum,uir,genus,0.13834598239578372,0.13834598239578372
locus,totus,uita,0.1383358231950424,0.1383358231950424
uolo,locus,corpus,0.1383338506101574,0.1383338506101574
magnus,tempus,rex,0.13832642457382166,0.13832642457382166
unus,uolo,rex,0.13829480526352833,0.13829480526352833
homo,tempus,uis,0.13828571204582876,0.13828571204582876
ago,uita,populus,0.13827066066838622,0.13827066066838622
uerbum,primus,uirtus,0.1382605182492864,0.1382605182492864
uir,ago,uita,0.138242244576413,0.138242244576413
deus,tempus,bonus,0.13823311031373786,0.13823311031373786
rex,nomen,populus,0.1382285885781296,0.1382285885781296
unus,uita,bonus,0.1382184020557219,0.1382184020557219
totus,genus,bonus,0.13821689460876382,0.13821689460876382
unus,dies,rex,0.13821234448421815,0.13821234448421815
magnus,uerbum,uita,0.13814184670316515,0.13814184670316515
dies,genus,uis,0.13811479399698473,0.13811479399698473
pars,uir,terra,0.13804712599287383,0.13804712599287383
deus,uolo,pater,0.13803890479336306,0.13803890479336306
manus,bonus,uirtus,0.1380372810139095,0.1380372810139095
uolo,pater,credo,0.1380361344314644,0.1380361344314644
rex,ago,credo,0.13803307467569753,0.13803307467569753
uolo,uirtus,uis,0.13801750498006077,0.13801750498006077
unus,corpus,credo,0.13800442571811966,0.13800442571811966
rex,nomen,totus,0.1380033696058645,0.1380033696058645
animus,uerbum,uis,0.13799448757438398,0.13799448757438398
rex,manus,uis,0.1379715629729073,0.1379715629729073
homo,uenio,manus,0.13796576633974889,0.13796576633974889
deus,magnus,populus,0.1379428906863303,0.1379428906863303
uolo,uerbum,terra,0.13792135532446703,0.13792135532446703
tempus,corpus,uita,0.1379165331838616,0.1379165331838616
uita,manus,bonus,0.13791066783128242,0.13791066783128242
unus,uerbum,terra,0.13790771186793443,0.13790771186793443
uir,populus,uirtus,0.13788894016282677,0.13788894016282677
locus,magnus,uita,0.13787190049495163,0.13787190049495163
uolo,ago,genus,0.13785226884819493,0.13785226884819493
totus,terra,uirtus,0.13783026158957634,0.13783026158957634
tempus,genus,credo,0.1377534333168098,0.1377534333168098
primus,genus,manus,0.13774867514943023,0.13774867514943023
uolo,magnus,corpus,0.1377456564949334,0.1377456564949334
nomen,uir,corpus,0.1377235264492757,0.1377235264492757
animus,uir,uis,0.13771270837995936,0.13771270837995936
nomen,uita,uirtus,0.1377028084829632,0.1377028084829632
unus,uenio,uirtus,0.1376173639826988,0.1376173639826988
homo,uolo,pars,0.13760955457630414,0.13760955457630414
corpus,manus,uis,0.13759240097549505,0.13759240097549505
primus,uita,bonus,0.13757545015338177,0.13757545015338177
ago,genus,manus,0.13754238288830753,0.13754238288830753
uenio,uir,uita,0.1375345263784889,0.1375345263784889
tempus,corpus,totus,0.1373791852459473,0.1373791852459473
primus,totus,uirtus,0.13737781510087083,0.13737781510087083
uolo,pater,bonus,0.13737367949074952,0.13737367949074952
animus,uir,bonus,0.137371082750141,0.137371082750141
animus,credo,bonus,0.13736324651963133,0.13736324651963133
deus,locus,bonus,0.13736001384127583,0.13736001384127583
uolo,corpus,uis,0.1373550374349981,0.1373550374349981
animus,totus,manus,0.1373535869087891,0.1373535869087891
pars,totus,credo,0.13734206690819376,0.13734206690819376
dies,tempus,bellum,0.1373243985701375,0.1373243985701375
unus,magnus,genus,0.1373049266578245,0.1373049266578245
homo,uir,corpus,0.13729931894048397,0.13729931894048397
uir,totus,uita,0.1372643551219061,0.1372643551219061
pater,primus,terra,0.1372473653325618,0.1372473653325618
nomen,animus,uenio,0.13724206960886645,0.13724206960886645
uenio,genus,manus,0.13723722993040297,0.13723722993040297
uolo,magnus,rex,0.13722628482400034,0.13722628482400034
magnus,rex,credo,0.13722281147468762,0.13722281147468762
magnus,animus,credo,0.13721409733344048,0.13721409733344048
deus,homo,corpus,0.13718555836863264,0.13718555836863264
pars,terra,populus,0.13718488355608216,0.13718488355608216
uolo,pars,credo,0.13716699886818845,0.13716699886818845
uolo,locus,rex,0.13714671031768977,0.13714671031768977
deus,homo,terra,0.1371261242598133,0.1371261242598133
totus,uita,credo,0.13712106803462132,0.13712106803462132
uolo,nomen,corpus,0.13710191071214423,0.13710191071214423
terra,populus,uis,0.13708144754269969,0.13708144754269969
homo,ago,genus,0.13706566785634056,0.13706566785634056
deus,uenio,corpus,0.1370618156444843,0.1370618156444843
locus,corpus,manus,0.13704009337985018,0.13704009337985018
uolo,bellum,uis,0.13703603609396064,0.13703603609396064
uenio,uir,genus,0.13702141680001642,0.13702141680001642
magnus,dies,corpus,0.13701827099863112,0.13701827099863112
unus,pater,uir,0.13701698512494928,0.13701698512494928
locus,pars,bonus,0.1370093512042079,0.1370093512042079
deus,locus,uerbum,0.1369606137803911,0.1369606137803911
rex,nomen,manus,0.1369573492894765,0.1369573492894765
homo,magnus,uirtus,0.13693434406286042,0.13693434406286042
terra,populus,uirtus,0.13689024116833148,0.13689024116833148
uolo,populus,credo,0.13684210006636854,0.13684210006636854
pars,dies,pater,0.13682831748512878,0.13682831748512878
tempus,bellum,ago,0.13682321553613985,0.13682321553613985
homo,animus,credo,0.1367699764700341,0.1367699764700341
tempus,pater,uenio,0.13674583359528517,0.13674583359528517
magnus,pars,bonus,0.13674194009244528,0.13674194009244528
deus,pater,uenio,0.13672728807599482,0.13672728807599482
magnus,animus,bonus,0.13670426584398873,0.13670426584398873
unus,magnus,rex,0.13670419371524895,0.13670419371524895
uir,corpus,terra,0.13668987905177385,0.13668987905177385
totus,manus,populus,0.13666282916842004,0.13666282916842004
pars,tempus,uirtus,0.1366602556453681,0.1366602556453681
primus,uita,genus,0.13662480444380676,0.13662480444380676
unus,terra,uirtus,0.13660535270630855,0.13660535270630855
uerbum,uirtus,uis,0.13659707530412096,0.13659707530412096
uita,credo,bonus,0.13659433054322076,0.13659433054322076
pars,dies,rex,0.13655950890846882,0.13655950890846882
magnus,manus,populus,0.13654239791097378,0.13654239791097378
deus,unus,animus,0.13654185057705015,0.13654185057705015
locus,pater,nomen,0.13653697783249852,0.13653697783249852
uerbum,populus,uirtus,0.13650174030040202,0.13650174030040202
homo,magnus,uita,0.13648394161237137,0.13648394161237137
corpus,ago,uis,0.1364687499825529,0.1364687499825529
animus,primus,uis,0.13646433744997033,0.13646433744997033
pars,bonus,uis,0.13643106485296136,0.13643106485296136
deus,tempus,rex,0.13642510525960666,0.13642510525960666
uolo,corpus,totus,0.1364237247778008,0.1364237247778008
unus,uita,populus,0.1364045998591956,0.1364045998591956
locus,uita,uis,0.13637518604188412,0.13637518604188412
tempus,credo,uirtus,0.13635178936476805,0.13635178936476805
pars,dies,uirtus,0.13634931568388636,0.13634931568388636
nomen,corpus,terra,0.13633202753524354,0.13633202753524354
uerbum,credo,uirtus,0.1362965152489315,0.1362965152489315
uir,genus,credo,0.13628461701577085,0.13628461701577085
locus,rex,uenio,0.13624272092549033,0.13624272092549033
uenio,uir,uirtus,0.13624035864620915,0.13624035864620915
magnus,uita,bonus,0.13623058677756986,0.13623058677756986
unus,totus,uirtus,0.13621748811160106,0.13621748811160106
nomen,populus,credo,0.1362117920008878,0.1362117920008878
homo,uolo,pater,0.13621116159859603,0.13621116159859603
tempus,genus,manus,0.13618992886971515,0.13618992886971515
dies,rex,uenio,0.13618428078241895,0.13618428078241895
pater,uenio,terra,0.13617606342544025,0.13617606342544025
manus,populus,bonus,0.13617352444975267,0.13617352444975267
animus,uenio,uis,0.13616322672439715,0.13616322672439715
homo,terra,bonus,0.1361607388760677,0.1361607388760677
homo,nomen,corpus,0.13613416282315047,0.13613416282315047
pars,genus,uis,0.13612475223639112,0.13612475223639112
magnus,pater,terra,0.1361122277491576,0.1361122277491576
homo,magnus,rex,0.1361107882071524,0.1361107882071524
uolo,rex,nomen,0.1360947844652986,0.1360947844652986
homo,locus,corpus,0.13604229462203493,0.13604229462203493
tempus,pater,primus,0.1360102634792313,0.1360102634792313
pater,primus,totus,0.136006021911068,0.136006021911068
locus,pars,uirtus,0.1359975862878135,0.1359975862878135
pars,uenio,credo,0.13598634303734164,0.13598634303734164
magnus,animus,primus,0.13593070068852975,0.13593070068852975
magnus,bellum,uis,0.13592971504454643,0.13592971504454643
uerbum,uir,uirtus,0.13591842280627775,0.13591842280627775
deus,unus,rex,0.13589301595889086,0.13589301595889086
deus,homo,uenio,0.13587789293166813,0.13587789293166813
magnus,corpus,manus,0.13586651880083508,0.13586651880083508
dies,bellum,terra,0.1358647284610243,0.1358647284610243
nomen,animus,uerbum,0.1358620073466742,0.1358620073466742
homo,bonus,uirtus,0.1358608271768743,0.1358608271768743
pars,uerbum,bonus,0.13585055436767926,0.13585055436767926
homo,ago,uirtus,0.13583312099590722,0.13583312099590722
deus,magnus,uirtus,0.13580983724845902,0.13580983724845902
uerbum,uita,uis,0.13580051474002552,0.13580051474002552
magnus,bellum,ago,0.13579707119511703,0.13579707119511703
homo,uerbum,genus,0.13575535839390251,0.13575535839390251
uolo,pars,animus,0.13574824830035054,0.13574824830035054
uolo,manus,populus,0.13572827649256558,0.13572827649256558
animus,primus,totus,0.1357056683128452,0.1357056683128452
homo,ago,uita,0.13569613063230052,0.13569613063230052
deus,populus,bonus,0.1356795330366592,0.1356795330366592
uir,terra,bonus,0.13566995707869722,0.13566995707869722
locus,genus,manus,0.13566840814912456,0.13566840814912456
tempus,uerbum,uirtus,0.1356595563346564,0.1356595563346564
unus,magnus,animus,0.13564995595905038,0.13564995595905038
uolo,uerbum,uirtus,0.13562578779773332,0.13562578779773332
dies,totus,uirtus,0.13557977835220472,0.13557977835220472
dies,corpus,bonus,0.13553522770532836,0.13553522770532836
populus,credo,bonus,0.13553498117600526,0.13553498117600526
bellum,ago,terra,0.13552653702575407,0.13552653702575407
magnus,credo,uirtus,0.13551132926365006,0.13551132926365006
animus,uerbum,uita,0.13549076634147733,0.13549076634147733
dies,nomen,bellum,0.13548390287687292,0.13548390287687292
homo,magnus,pater,0.135443498154812,0.135443498154812
tempus,rex,credo,0.13543733204600308,0.13543733204600308
rex,nomen,uis,0.13543317630108298,0.13543317630108298
tempus,animus,uita,0.1354311307338403,0.1354311307338403
locus,genus,bonus,0.13537711978118253,0.13537711978118253
locus,uir,corpus,0.13537347694769947,0.13537347694769947
homo,tempus,terra,0.13536344971857214,0.13536344971857214
uolo,corpus,terra,0.1353536625435751,0.1353536625435751
pars,primus,uirtus,0.13532751724882186,0.13532751724882186
deus,uita,credo,0.13532123307761496,0.13532123307761496
terra,uita,credo,0.13528332075805571,0.13528332075805571
uolo,dies,bellum,0.13525060915130038,0.13525060915130038
uenio,bellum,ago,0.135239155605543,0.135239155605543
pater,uenio,uir,0.1352359403456308,0.1352359403456308
deus,animus,uenio,0.13520858652010564,0.13520858652010564
homo,terra,manus,0.1352009069478858,0.1352009069478858
unus,tempus,uita,0.13517763426385304,0.13517763426385304
magnus,dies,bellum,0.13517204896672289,0.13517204896672289
deus,dies,genus,0.13513198583290897,0.13513198583290897
magnus,animus,uenio,0.135128961529707,0.135128961529707
pater,terra,credo,0.1351219088754596,0.1351219088754596
magnus,uenio,uita,0.13507788742390459,0.13507788742390459
animus,uerbum,manus,0.13506930731235808,0.13506930731235808
deus,pater,credo,0.13501762183194954,0.13501762183194954
uolo,totus,genus,0.1349957649050439,0.1349957649050439
animus,ago,terra,0.1349925490326953,0.1349925490326953
uolo,terra,uita,0.134986789069857,0.134986789069857
homo,magnus,pars,0.13497381706255596,0.13497381706255596
pars,nomen,uirtus,0.1349691540276674,0.1349691540276674
deus,homo,populus,0.13491913048981008,0.13491913048981008
corpus,primus,bonus,0.13486667820599546,0.13486667820599546
locus,tempus,corpus,0.13486356100613098,0.13486356100613098
animus,uita,manus,0.13484835310826854,0.13484835310826854
homo,tempus,populus,0.13483768324386905,0.13483768324386905
corpus,manus,credo,0.13482651821439368,0.13482651821439368
homo,pater,bonus,0.13480920830985849,0.13480920830985849
deus,tempus,animus,0.13479689266934536,0.13479689266934536
tempus,uita,uis,0.13470697506399015,0.13470697506399015
tempus,uir,uita,0.1347053488275107,0.1347053488275107
unus,manus,populus,0.13467407094162534,0.13467407094162534
populus,uirtus,uis,0.13466296324723592,0.13466296324723592
pars,pater,nomen,0.1346301262297041,0.1346301262297041
unus,pater,credo,0.1346259997519203,0.1346259997519203
uenio,bonus,uirtus,0.13455983746764225,0.13455983746764225
pars,dies,corpus,0.1345536787680528,0.1345536787680528
rex,nomen,genus,0.13454728171594862,0.13454728171594862
deus,tempus,uita,0.13454422503554425,0.13454422503554425
bonus,uirtus,uis,0.1345432818430055,0.1345432818430055
pars,tempus,bonus,0.13452809224994602,0.13452809224994602
uolo,dies,rex,0.13452105269115025,0.13452105269115025
deus,primus,genus,0.13451233895811826,0.13451233895811826
homo,dies,rex,0.13451083500812952,0.13451083500812952
animus,uerbum,primus,0.13447809225956586,0.13447809225956586
deus,animus,primus,0.13446797953963063,0.13446797953963063
uenio,uirtus,uis,0.13445286475736828,0.13445286475736828
deus,nomen,uirtus,0.13441434632536256,0.13441434632536256
unus,magnus,uita,0.13440244487571004,0.13440244487571004
homo,terra,populus,0.13439912085897585,0.13439912085897585
magnus,genus,uis,0.13434205271592045,0.13434205271592045
deus,pater,nomen,0.13431885338995006,0.13431885338995006
homo,genus,bonus,0.13430594590805256,0.13430594590805256
pater,uerbum,bonus,0.13429023522236108,0.13429023522236108
corpus,totus,manus,0.13428059242695078,0.13428059242695078
homo,uir,manus,0.134276058280526,0.134276058280526
tempus,populus,bonus,0.13426022187217965,0.13426022187217965
deus,rex,nomen,0.13423488617614188,0.13423488617614188
homo,genus,credo,0.13422365522720892,0.13422365522720892
deus,terra,uita,0.13420731360971644,0.13420731360971644
deus,magnus,credo,0.13419957499137514,0.13419957499137514
uir,corpus,ago,0.13417773032909416,0.13417773032909416
homo,uenio,uir,0.1341636127521112,0.1341636127521112
tempus,uir,genus,0.1341538628831882,0.1341538628831882
nomen,uita,populus,0.13415216860726376,0.13415216860726376
deus,uolo,uirtus,0.13409314920703577,0.13409314920703577
deus,uenio,uirtus,0.13404652521675764,0.13404652521675764
magnus,terra,uita,0.13403651047799442,0.13403651047799442
uerbum,uir,corpus,0.13403395004805396,0.13403395004805396
unus,uolo,pater,0.1339721143564671,0.1339721143564671
primus,genus,populus,0.1339489652755242,0.1339489652755242
uita,manus,uirtus,0.13390881451161518,0.13390881451161518
homo,credo,uirtus,0.1339048149802393,0.1339048149802393
homo,pater,primus,0.13388571440198563,0.13388571440198563
magnus,pater,bonus,0.13387993971308187,0.13387993971308187
homo,uerbum,manus,0.13384192567113964,0.13384192567113964
dies,animus,uirtus,0.13382256629560052,0.13382256629560052
nomen,genus,uirtus,0.13381787551423344,0.13381787551423344
uenio,genus,bonus,0.13380960041617337,0.13380960041617337
homo,uita,bonus,0.13380838638215242,0.13380838638215242
magnus,uita,credo,0.13380708822469434,0.13380708822469434
magnus,pater,credo,0.1337651873340377,0.1337651873340377
magnus,nomen,animus,0.13376043759532474,0.13376043759532474
uolo,terra,uirtus,0.13374172109458626,0.13374172109458626
uolo,pater,uir,0.13373524841577808,0.13373524841577808
terra,credo,uirtus,0.13365970182159714,0.13365970182159714
magnus,pater,uenio,0.13364729961558214,0.13364729961558214
magnus,uenio,uirtus,0.13363599542330845,0.13363599542330845
deus,pater,uir,0.1336332591837545,0.1336332591837545
magnus,tempus,genus,0.13361402395659033,0.13361402395659033
magnus,uir,uirtus,0.13359238522725211,0.13359238522725211
uolo,uir,uita,0.13355866641124448,0.13355866641124448
pater,manus,bonus,0.13354844657541268,0.13354844657541268
deus,magnus,pater,0.1335295996685571,0.1335295996685571
homo,pars,uis,0.1335194123300683,0.1335194123300683
homo,animus,ago,0.13350820969794902,0.13350820969794902
animus,uir,primus,0.13348298461351024,0.13348298461351024
terra,uirtus,uis,0.13347199070582935,0.13347199070582935
unus,rex,terra,0.13345783460460006,0.13345783460460006
dies,pater,uis,0.1334499542426795,0.1334499542426795
uerbum,genus,uis,0.13344605301777462,0.13344605301777462
locus,uir,uita,0.13342262044882341,0.13342262044882341
dies,bellum,totus,0.13339894283279072,0.13339894283279072
locus,uenio,corpus,0.13334943235236676,0.13334943235236676
pars,uerbum,credo,0.13333328702512431,0.13333328702512431
ago,genus,populus,0.13332697448339698,0.13332697448339698
uenio,bellum,uis,0.133308118011512,0.133308118011512
pars,uerbum,genus,0.1332917195640777,0.1332917195640777
uolo,populus,uirtus,0.13326585689197257,0.13326585689197257
homo,rex,populus,0.13325028862312782,0.13325028862312782
uolo,uerbum,genus,0.13323577262741895,0.13323577262741895
uolo,pars,corpus,0.1332327803077161,0.1332327803077161
genus,manus,credo,0.13321783976589735,0.13321783976589735
nomen,corpus,manus,0.13319738775231243,0.13319738775231243
homo,uerbum,uirtus,0.13317613596020808,0.13317613596020808
dies,genus,populus,0.1331527661811208,0.1331527661811208
magnus,bellum,manus,0.13314251727280546,0.13314251727280546
magnus,uerbum,terra,0.1331423153423209,0.1331423153423209
tempus,populus,credo,0.1331169945091804,0.1331169945091804
deus,animus,uir,0.13311454423196928,0.13311454423196928
nomen,animus,uis,0.133054489331486,0.133054489331486
nomen,genus,populus,0.13304431113218648,0.13304431113218648
magnus,animus,uerbum,0.13304157672729047,0.13304157672729047
deus,locus,populus,0.13303670710492482,0.13303670710492482
deus,pars,uerbum,0.13302456677674962,0.13302456677674962
magnus,totus,uita,0.13301161356419128,0.13301161356419128
tempus,pater,terra,0.13296790849317391,0.13296790849317391
uolo,bellum,ago,0.13290564134488453,0.13290564134488453
deus,locus,uirtus,0.1329048571782932,0.1329048571782932
uenio,uerbum,uirtus,0.1329039876426767,0.1329039876426767
homo,populus,uirtus,0.13289280786144708,0.13289280786144708
magnus,uita,populus,0.1328923809527635,0.1328923809527635
uerbum,populus,credo,0.13288617973982436,0.13288617973982436
dies,rex,uis,0.13287952802308314,0.13287952802308314
homo,tempus,corpus,0.1328664445126585,0.1328664445126585
uenio,corpus,ago,0.13286546993692627,0.13286546993692627
deus,tempus,populus,0.13283479059659148,0.13283479059659148
uolo,tempus,pater,0.1327952965645166,0.1327952965645166
magnus,corpus,ago,0.13279186501834164,0.13279186501834164
magnus,tempus,uirtus,0.13277635356031353,0.13277635356031353
rex,uenio,ago,0.13275861221477678,0.13275861221477678
tempus,animus,terra,0.1327515981169589,0.1327515981169589
uolo,uenio,genus,0.13273338340536428,0.13273338340536428
deus,uenio,populus,0.13273090586775532,0.13273090586775532
tempus,animus,bonus,0.1327191971164856,0.1327191971164856
rex,populus,uis,0.13271700518364715,0.13271700518364715
deus,totus,populus,0.1327121709453138,0.1327121709453138
locus,terra,genus,0.1327051671089015,0.1327051671089015
uenio,corpus,terra,0.13269791854209478,0.13269791854209478
homo,rex,credo,0.1326902622916108,0.1326902622916108
uolo,credo,uirtus,0.13267775352358616,0.13267775352358616
tempus,uir,uirtus,0.13262953123265253,0.13262953123265253
animus,ago,uita,0.1326209410686197,0.1326209410686197
rex,nomen,uenio,0.13261357951788297,0.13261357951788297
pater,manus,uis,0.13260356079699032,0.13260356079699032
rex,primus,genus,0.1325649823979577,0.1325649823979577
locus,dies,bellum,0.13251812619915915,0.13251812619915915
deus,corpus,uita,0.13251756674848247,0.13251756674848247
deus,populus,uis,0.1324998391046494,0.1324998391046494
locus,corpus,ago,0.13249078883788226,0.13249078883788226
uolo,corpus,bonus,0.1324714465781936,0.1324714465781936
uerbum,terra,credo,0.13242512280472757,0.13242512280472757
nomen,animus,manus,0.13242196898023215,0.13242196898023215
magnus,pars,genus,0.1324095372724151,0.1324095372724151
animus,terra,manus,0.13240045156452568,0.13240045156452568
dies,pater,uirtus,0.13238831652884925,0.13238831652884925
homo,unus,rex,0.13238475904547828,0.13238475904547828
magnus,totus,genus,0.13238246170726212,0.13238246170726212
nomen,uita,manus,0.13237281714182972,0.13237281714182972
uerbum,uir,terra,0.13235463282406665,0.13235463282406665
pars,corpus,ago,0.13233796519298782,0.13233796519298782
totus,genus,credo,0.13233358755277932,0.13233358755277932
pater,primus,populus,0.13229694761622365,0.13229694761622365
uenio,uita,populus,0.13227952866562698,0.13227952866562698
corpus,ago,totus,0.13226368408767464,0.13226368408767464
homo,pars,totus,0.13222115400793263,0.13222115400793263
uir,terra,uirtus,0.13221856193323317,0.13221856193323317
animus,bonus,uis,0.1322138240084496,0.1322138240084496
uerbum,terra,manus,0.13218842848291615,0.13218842848291615
pars,animus,primus,0.13218543436429359,0.13218543436429359
rex,uerbum,ago,0.13218227572215854,0.13218227572215854
uolo,uerbum,corpus,0.13214921591352152,0.13214921591352152
homo,rex,ago,0.13211556633451826,0.13211556633451826
rex,nomen,uir,0.13211356698099974,0.13211356698099974
homo,totus,genus,0.13208830533396565,0.13208830533396565
totus,uita,bonus,0.13207797598106344,0.13207797598106344
rex,terra,credo,0.13203713960649716,0.13203713960649716
unus,pater,manus,0.1320338022923819,0.1320338022923819
totus,genus,uis,0.1320213665251799,0.1320213665251799
pater,terra,populus,0.13198812810201482,0.13198812810201482
uolo,corpus,uita,0.13198195301830834,0.13198195301830834
pater,uir,populus,0.13190357335657316,0.13190357335657316
rex,uerbum,primus,0.13189351422587478,0.13189351422587478
tempus,uita,populus,0.1318774909474048,0.1318774909474048
dies,corpus,credo,0.1318676976511461,0.1318676976511461
