word1,word2,ppmi,mi
malus,manus,0.43741946758984274,0.21311928501373778
debeo,totus,0.4374059336069019,0.2093275709679503
natura,uox,0.43740103124960317,0.11671350320235874
loquor,mater,0.43739204365697476,0.15944610184306818
hostis,loquor,0.43739204365697476,0.13438501814628978
mater,uox,0.43735301088896095,0.15193544852736718
animus,uox,0.4373161452090614,0.19979972946707925
bonus,uirtus,0.43729222689195313,0.18643303892838503
fides,tempus,0.437228483582882,0.2565821697037167
romanus,summus,0.4370731152536973,0.1144929138519073
lex,peto,0.43706301511077994,0.20110717567171132
debeo,uenio,0.43702215277056755,0.23224417569701217
solus,totus,0.4370201063241268,0.3005839445791043
natura,populus,0.4369807748870405,0.14476719084596734
liber,uis,0.43694868297580386,0.22756656655411245
duo,rex,0.4369436363576688,0.12435360743535107
medius,peto,0.4368766530833673,0.1573747650121673
nomen,rex,0.43683265061922233,0.2087431744453987
credo,relinquo,0.43680398130542025,0.21334355086095336
dies,mors,0.4364487956700454,0.2543819370389304
iubeo,opus,0.43632309646806966,0.21240639482829504
dies,hostis,0.4362649552430177,0.19439652517520223
quaero,sequor,0.4362188700882786,0.22596990900778735
liber,uox,0.4361486829331373,0.1756580213192276
peto,signum,0.4360272822372482,0.13820557174654802
iubeo,uirtus,0.43597191121424095,0.17384899461383263
ago,modus,0.4359087818938069,0.24205885897196833
annus,ratio,0.43585941282448215,0.1421788621904616
primus,regnum,0.4356420451462,0.17312369772459668
mors,puto,0.43563598574152773,0.1650939390261863
duo,locus,0.4356245285039295,0.2151345291182878
hostis,sequor,0.4354563843479442,0.16097486869698407
pono,scribo,0.43543591616442584,0.14309539973390795
teneo,uirtus,0.4354238158319254,0.19142136975830404
quaero,summus,0.43540968265499924,0.2088302879315913
liber,natura,0.43534277288280215,0.12271516576319996
iubeo,uox,0.4352979810528245,0.18334775742199483
os,uerus,0.43524143059732867,0.19451054444215643
modus,uis,0.43516578460871613,0.20121991478416223
fides,uerbum,0.43507032026641124,0.1830007014771864
locus,summus,0.43504677210846493,0.259339240084393
locus,loquor,0.43498530362640975,0.23410284150194993
medius,mitto,0.4349614573395736,0.15368294394618243
credo,teneo,0.4349585295062724,0.24016756383185012
nascor,teneo,0.4349585295062724,0.24016756383185012
locus,uirtus,0.43491761485933467,0.21184330423613673
natura,urbs,0.4348996086832159,0.11788004689007003
animus,loquor,0.4348635973036159,0.2060062132415288
loquor,nascor,0.4348635973036159,0.2060062132415288
credo,signum,0.43462770188282474,0.1536381707669614
bonus,liber,0.43459355328480015,0.20550633095845505
pars,romanus,0.4345874067901243,0.1414107379635512
domus,modus,0.4345791022803601,0.16226660013561123
arma,dies,0.43457367792580076,0.18620183000897583
uerus,uis,0.43457275788769284,0.21675666649857828
mens,quaero,0.4345486699184279,0.19335106639988542
debeo,dies,0.4345325856942816,0.2115943442549204
summus,uox,0.43448132114626836,0.1915533874224309
credo,lex,0.4344371930331126,0.2202570958191119
ago,dies,0.43441365488214123,0.36492235217829183
lex,puto,0.4344032976005189,0.18038803670823
ius,terra,0.43437999318698317,0.20710875581655586
peto,summus,0.4343775705625782,0.2051080514537693
relinquo,summus,0.4343775705625782,0.2051080514537693
opus,sequor,0.4343409352640783,0.23663998504765704
opus,solus,0.4343409352640783,0.23663998504765704
nomen,urbs,0.43428780077181034,0.26198779222560464
os,summus,0.43428019483826963,0.21993091810481324
regnum,uerbum,0.43427530233663436,0.12521795114480483
populus,romanus,0.4342621506480471,0.11880196599356907
pono,uerus,0.4342293673712621,0.20306206714329988
mens,os,0.43421561412850485,0.20481028267919932
homo,rex,0.4341737135879251,0.1746910117726861
genus,inuenio,0.43417234776531427,0.14031312792112516
iubeo,scio,0.43412770590463406,0.15878938842522672
quaero,tempus,0.4341277059046339,0.2684267421455848
modus,opus,0.43407337673405416,0.1783075547545181
medius,opus,0.43399480670847845,0.16656282729198058
inuenio,os,0.43381996624995106,0.1454523183664449
signum,uis,0.4337622756063961,0.16543960211890152
homo,loquor,0.43376227560639596,0.229279446831395
mater,uerus,0.433756097981137,0.1522869208636859
sanctus,uox,0.43369669968585045,0.11157037227470123
domus,solus,0.4336722625544427,0.2149338764072004
bellum,summus,0.43364405059918026,0.15389878585648908
caelum,ius,0.43363598507486073,0.1450948746128251
mater,puto,0.43363598507486073,0.1450948746128251
regnum,sequor,0.4336311280652244,0.144067085280966
relinquo,urbs,0.4334876776332629,0.1790289752894667
lex,primus,0.4334620029371857,0.26868995871034684
scribo,uis,0.43343542481087305,0.15117737411867793
pono,scio,0.43340957301919325,0.1726436378531977
bonus,lex,0.4333466294152811,0.2161406150208416
mens,relinquo,0.43331104599807774,0.1896427078716476
duo,nascor,0.4332712121054051,0.18627402378232727
debeo,mater,0.43324142993066167,0.1257560596931988
audio,populus,0.4332414299306615,0.17085946978813382
inuenio,uir,0.43317914597810164,0.2164437285609333
signum,uerbum,0.43316374199582974,0.13927820868938845
os,peto,0.43314344355068984,0.20110553005822673
medius,sequor,0.43309431137522825,0.18110664935381493
peto,teneo,0.43298419520255466,0.2135601099700848
lex,uerbum,0.4329264002225635,0.2007183663858223
romanus,sequor,0.43289556348627045,0.121089882302023
homo,natura,0.4328846976650369,0.1553238994780406
animus,mors,0.43287736330244797,0.19889293754919812
manus,mater,0.43286699625721153,0.21382590658227052
genus,puto,0.4328640822962789,0.1765423492021032
bellum,relinquo,0.43283269152830106,0.14025711664844653
hostis,uis,0.43282433587841956,0.16268020078734935
filius,homo,0.4327741332335019,0.1283712815204554
credo,scribo,0.4327516641004724,0.1389164582322504
scio,uita,0.432739780629786,0.1884213782803128
duo,urbs,0.4326624712848596,0.15843228831737655
credo,medius,0.432616446738357,0.17152889781119374
medius,uox,0.43250338212180844,0.14255995070943328
arma,summus,0.4324810704480975,0.14130826651362494
arma,solus,0.4324054875146876,0.15281802574413117
bellum,manus,0.43240378309367544,0.18938270910691823
primus,solus,0.43233625701170036,0.2954732228949819
duo,peto,0.432324690501374,0.16585266755109984
opus,teneo,0.43231507507053063,0.2279985864568621
bonus,signum,0.43231089654174903,0.14952898148973937
bellum,sequor,0.4322699769785362,0.16495734030526066
credo,uirtus,0.4322289249354063,0.18301193500338186
mens,rex,0.43222112763405235,0.138319910921048
signum,tempus,0.4321737129212582,0.19423433353292108
ago,summus,0.4321292303206201,0.28714231009555924
mitto,os,0.4320586976816121,0.19746049259890874
mitto,mors,0.4320586976816121,0.1753815126752727
liber,mors,0.4320586976816121,0.1753815126752727
filius,mitto,0.4320586976816121,0.0988569985912191
nox,sequor,0.4320308855249164,0.19229794283918622
natura,nomen,0.43202851856857405,0.18182648982041982
gens,puto,0.43202438118051933,0.12230608947155197
malus,uenio,0.4319265536444193,0.2316425079411415
annus,signum,0.43190340612139627,0.15508262669190032
caelum,loquor,0.4318518632813594,0.16523235913694734
accipio,puto,0.4318518632813594,0.16523235913694734
nox,uita,0.4318404999936418,0.20232508286448425
tempus,uerus,0.431808416113543,0.25038401226409324
pono,sequor,0.4317352462027336,0.24402770188977474
genus,uerbum,0.43173141900089673,0.19689271323440583
ago,debeo,0.43170415061177514,0.2140166721130523
relinquo,uis,0.4316436307461105,0.2226538149916708
uox,urbs,0.4316155334820259,0.16492356846675982
accipio,dies,0.4315611233461817,0.2518802832545024
dies,loquor,0.4315611233461817,0.2518802832545033
nascor,quaero,0.43152692420457645,0.20889269024347534
mors,romanus,0.43146233547330054,0.0959222912600568
dies,mater,0.4313940250084212,0.22105338124783636
mater,medius,0.4313940250084211,0.12879740677280171
locus,pono,0.4312853024381126,0.2621646099494672
puto,uis,0.431272992064037,0.20305010840345084
hostis,malus,0.43114985457624716,0.10794631612289507
nox,uerus,0.4311472590646655,0.1551799033247594
dominus,uerus,0.4311472590646655,0.1551799033247594
annus,loquor,0.4311224306433792,0.20632804044606168
homo,ius,0.4310920470505172,0.1974539810488034
iubeo,uerus,0.431072851534589,0.18284271005241948
pars,rex,0.4310682236297111,0.18377147295909158
manus,rex,0.4310682236297111,0.18377147295909158
genus,romanus,0.43102415537427174,0.10468206299512683
domus,opus,0.4309611533266843,0.19387343249943978
scio,tempus,0.43094805298725425,0.21431427060499342
liber,primus,0.43088979047663006,0.2500380088367127
iubeo,manus,0.43085415962375606,0.2542881618752242
credo,uox,0.430843630703444,0.19199152499355154
inuenio,sanctus,0.43080791577995947,0.08300277868932149
mitto,pono,0.4308016264915609,0.20572544015054817
accipio,mens,0.4307913596256227,0.18241058003517363
audio,uenio,0.4307129835773028,0.22264546258170625
sanctus,scio,0.4306932434559992,0.09465725774102296
duo,liber,0.43066107341497417,0.1622230742901669
credo,locus,0.43062507535343186,0.25804179105359015
bonus,modus,0.4306032387411565,0.1789384177156581
bonus,filius,0.4305535233616936,0.11022228891399433
bonus,fides,0.43045732789242613,0.19134734215325988
opus,uis,0.4304233743408811,0.23668303554974646
loquor,primus,0.4303580169995948,0.24646303464087183
pars,scio,0.430346983064728,0.20152592183150198
nascor,regnum,0.4302844307749027,0.13379607530819548
pono,puto,0.43028027722788836,0.18938857485264826
bellum,modus,0.4302757993145242,0.12083683160551217
bonus,summus,0.43019225168146374,0.21957305934869975
filius,nomen,0.4301881079005538,0.14926456062403393
caelum,hostis,0.4301577206985359,0.11956586265062086
solus,uox,0.43013616693145346,0.20096889727714817
terra,uirtus,0.43012144259584156,0.20831186383141276
ago,scribo,0.43006882727104456,0.17859783959671383
iubeo,os,0.43005348345447436,0.2043320746374988
audio,terra,0.4300465390341423,0.18879318195872674
natura,peto,0.4300377206531089,0.12036140580365196
arma,filius,0.42993329836929867,0.06651026731049736
bellum,uerbum,0.42985348417669655,0.14120778091411346
fides,genus,0.42984837628525974,0.17939074027734492
relinquo,rex,0.42983531198932695,0.13465296837531504
duo,mater,0.42982156028325585,0.13849041292885556
mens,sanctus,0.42977539116577024,0.11895680288621335
caelum,quaero,0.4297297301077957,0.16906390964833484
hostis,manus,0.42969742149593226,0.1782799084633897
uerbum,urbs,0.429650252797072,0.17909441137723103
puto,regnum,0.42945753485138566,0.1073572968875629
filius,urbs,0.42945270242108396,0.0936603459278329
accipio,peto,0.42942387400779775,0.17875674513688367
bonus,uox,0.42939225163879696,0.18794034285904093
iubeo,peto,0.4293544271519763,0.1895275672411092
genus,relinquo,0.4293544271519763,0.1895275672411092
animus,debeo,0.4293055238094229,0.162542177460546
bonus,relinquo,0.4292885010551068,0.20117815243464143
primus,uerus,0.42927635112885354,0.239457236493533
hostis,mens,0.4292587287931302,0.1328219596841338
duo,uox,0.429246186274287,0.1515536732521321
solus,summus,0.42922583459730795,0.23185265120196075
relinquo,solus,0.42922583459730795,0.2138605016074564
mors,populus,0.42921682554771756,0.19931284710346286
loquor,totus,0.4291421441848329,0.24119305167516547
accipio,totus,0.4291421441848329,0.24119305167516547
manus,peto,0.4291093591443781,0.24319623439667204
credo,mater,0.429023793986458,0.17349411580730134
credo,sanctus,0.429023793986458,0.13128001666860012
modus,summus,0.4289582760672838,0.17494795083743941
summus,uirtus,0.4289582760672838,0.17494795083743941
accipio,locus,0.42894298917044726,0.2253235427255138
ago,regnum,0.428940954601079,0.17350896084824985
duo,tempus,0.4288464261250495,0.23023438265619856
lex,uis,0.4288278414934241,0.2289666150530394
terra,uerus,0.42882056260683366,0.223118079885662
nox,ratio,0.4287792731132569,0.1030688543720526
modus,regnum,0.4287792731132569,0.1030688543720526
mors,opus,0.4287267495761349,0.18686675055819357
credo,manus,0.4285744567513086,0.2681671489353148
debeo,domus,0.4284766799990224,0.14108117276513887
mitto,sequor,0.42833891657908,0.2102684950997249
puto,solus,0.4283046000779872,0.19428250727922958
genus,medius,0.4282967855938408,0.15498868840736701
accipio,lex,0.4282833274587344,0.1861568830817717
fides,populus,0.4282470949182857,0.1958829121914114
annus,fides,0.4282470949182857,0.1958829121914114
iubeo,mitto,0.4281447983604758,0.1859359980417361
scribo,sequor,0.4281359162332824,0.14236884494377655
scribo,solus,0.4281359162332824,0.14236884494377655
peto,puto,0.4281339079208772,0.16542666528887207
ago,loquor,0.4281327182441781,0.2533848705817139
ago,domus,0.4281327182441781,0.2533848705817139
ago,rex,0.4280968289983866,0.19404896591343324
filius,loquor,0.42808965099466134,0.09528931336396163
loquor,mitto,0.4280399380866945,0.17516541196625113
peto,uita,0.4279665018771281,0.22316615669387563
filius,locus,0.427954846797553,0.12631932311561567
bellum,populus,0.42793435058422763,0.1564381870245466
annus,bellum,0.42793435058422763,0.1564381870245466
filius,pater,0.42791576063209646,0.1402013508439337
accipio,pars,0.427913299702431,0.2360614528267
domus,manus,0.427913299702431,0.2360614528267
primus,signum,0.42787045352779307,0.18333925264699058
dies,uerbum,0.4277880548660073,0.2568009051506426
genus,lex,0.42770445624141196,0.19663883492282874
hostis,locus,0.42769220726879453,0.1663665297093022
natura,uerbum,0.42767461830528236,0.12168042004015245
caelum,lex,0.42766926541917477,0.17309456526880762
arma,nomen,0.42763708610894835,0.18627954178060335
primus,scio,0.42742975722050636,0.20347266210072146
debeo,mens,0.4273763104782634,0.14536552730943253
opus,uirtus,0.42729368974867543,0.1710375119186507
genus,nascor,0.42728617408791714,0.20821960120229832
teneo,uox,0.42726580935556,0.19250294057645334
bonus,mater,0.427261130872605,0.16947659587181008
uerbum,uis,0.42719626383550535,0.22149251094530076
romanus,uerbum,0.42719626383550535,0.10095210461768911
genus,loquor,0.42692074378967937,0.18240275342302947
manus,opus,0.42684435251352587,0.2562966076719677
fides,pono,0.4268287464115398,0.19176231976553915
filius,ius,0.426753645451919,0.08132664991667315
mors,relinquo,0.4267536454519189,0.1717959700590832
mater,relinquo,0.4267536454519189,0.1531437587697928
filius,relinquo,0.4267536454519189,0.09697386778588868
relinquo,uenio,0.42675364545191874,0.2679827056309838
mens,peto,0.42675364545191874,0.18214397889335832
ago,fides,0.4267098155993993,0.24302817094187557
annus,dies,0.426695504226867,0.28203540646660574
manus,uerus,0.42668990043197713,0.22912142839824412
nomen,puto,0.4266459301876114,0.238675678596997
gens,uis,0.42659378612778354,0.15820267712277492
scio,uolo,0.426580500269251,0.2526908749181622
ius,pars,0.4265177685785528,0.20530172817293746
nascor,urbs,0.4264464729721577,0.1911184002093318
mors,nascor,0.4264464729721577,0.1911184002093318
credo,mors,0.4264464729721577,0.1911184002093318
duo,sequor,0.42642862997624664,0.18778048042939854
manus,romanus,0.42642409615096344,0.1341517980726037
mens,scribo,0.4263665736452671,0.12056122973502958
regnum,tempus,0.4263396524838865,0.16796202503647706
homo,scribo,0.42632729711887785,0.15067993972471427
locus,teneo,0.42627276061456804,0.2568618956297932
quaero,terra,0.42624986710373275,0.23205222904058864
bonus,rex,0.4261189262938279,0.1455580613383738
hostis,nascor,0.4260431658483202,0.14412409446541652
locus,uerbum,0.425796683481082,0.23098407022795886
annus,liber,0.4257890846680166,0.20186367403124894
domus,pater,0.42569600389378354,0.24245644567672642
nox,quaero,0.4256812196331071,0.15934866852099638
quaero,uirtus,0.4256812196331071,0.15934866852099638
puto,summus,0.42566781542568394,0.1773406907941908
caelum,summus,0.42566781542568394,0.1773406907941908
lex,manus,0.425659342746652,0.24868509705209796
liber,opus,0.4256278073513218,0.1897512901129792
mors,sequor,0.42561572237320816,0.19981043538588406
mors,solus,0.42561572237320816,0.19981043538588406
peto,primus,0.4255847382469369,0.24425837732848255
peto,terra,0.4255567572180726,0.22845742073918895
credo,nox,0.42553993678460966,0.17559518077427683
nascor,nox,0.42553993678460966,0.17559518077427683
modus,nascor,0.42553993678460966,0.17559518077427594
pono,relinquo,0.42549657426186777,0.20132577888341707
mater,summus,0.42547732109231423,0.1655425073094765
solus,uirtus,0.4254734849787575,0.18459585811726864
fides,nascor,0.4253940259358793,0.18772399556792063
arma,uenio,0.42537748183343804,0.18932913300450682
modus,primus,0.4252890114962972,0.21632685073532354
manus,solus,0.42528727101837965,0.2749118021452226
mens,nascor,0.4252573111909811,0.2008876366365806
primus,romanus,0.42519766644028495,0.13715545357335124
malus,tempus,0.42511713267646095,0.20851320750091684
medius,tempus,0.42511713267646095,0.20851320750091684
arma,locus,0.42511401193334986,0.15840071093038066
bellum,dies,0.42508606181936903,0.18866102622616676
mitto,primus,0.425024671024232,0.24071397311080123
nascor,sequor,0.42500819865310446,0.23111164057220712
quaero,totus,0.4249915304585196,0.2427037606900191
nascor,scribo,0.4249695236584174,0.13241351065909424
sanctus,solus,0.42477148424792766,0.13483527134797058
ago,uis,0.42473548129568167,0.29945393862299596
fides,sequor,0.4246865621638888,0.19642569318062986
homo,uerbum,0.424645802930527,0.2263732445842832
dies,urbs,0.4246143380230425,0.23557209751450703
fides,mater,0.42457736602932333,0.14233201775791748
pono,totus,0.4244330272326086,0.26754639133550384
locus,relinquo,0.42434690542135384,0.22377421209330617
ago,uerbum,0.4242594041621956,0.2580090677232425
gens,modus,0.424246842145964,0.11257468407124005
debeo,iubeo,0.42423105070304096,0.14614237331473223
hostis,liber,0.4242155202205861,0.12565074049625302
domus,natura,0.4241468169069541,0.11326428984254733
accipio,natura,0.4241468169069541,0.11326428984254733
bellum,os,0.4240530038762552,0.14327545384124196
bonus,quaero,0.42401144395426316,0.1969291313921122
bonus,mens,0.42401144395426316,0.1969291313921122
mors,nox,0.423978769586053,0.14854838872442588
locus,medius,0.4238914921259245,0.1850484598902149
dies,rex,0.4238424352444605,0.18317977835949772
pars,quaero,0.4238323020435343,0.2376850246142812
domus,uis,0.423819966111431,0.20721526363896903
puto,tempus,0.42381424677636087,0.22761763842845895
bonus,medius,0.4237906365342367,0.16039781042787737
sequor,uox,0.4237463688326825,0.19308940596142232
primus,summus,0.42370327014723147,0.26080409136192984
mater,opus,0.4236719789145107,0.1616888328895154
mater,os,0.4236719789145107,0.1616888328895154
dies,uox,0.4235078192132306,0.22886653603403406
accipio,pono,0.4234765755950002,0.1942996573253426
romanus,uox,0.4234635234058215,0.08913080186262601
annus,iubeo,0.423427808482337,0.20823462691798955
annus,hostis,0.42342780848233685,0.14552428133641726
ago,relinquo,0.42329143772344796,0.2508355361223469
arma,ratio,0.4232887556506301,0.07751656050106615
bonus,homo,0.42321616663586636,0.2402126793991961
pars,peto,0.42320963701718967,0.23412320571481882
dies,gens,0.4232084404219819,0.1804822416552403
domus,totus,0.42320740866501827,0.23211794683239084
dies,lex,0.4231019687167367,0.2546341560837684
duo,uis,0.4230910145544289,0.1886488017162371
animus,teneo,0.4230536269999541,0.2228185848159434
bonus,opus,0.4230372597564199,0.20747397265743395
filius,sequor,0.42303386434938695,0.11256175699478455
peto,sequor,0.4230338643493868,0.20569564982808686
peto,solus,0.4230338643493868,0.20569564982808686
nomen,signum,0.4229570578163342,0.18842279286874586
natura,uenio,0.42289603500530143,0.17656492793667855
dies,primus,0.42288832773958474,0.3249005915664114
arma,totus,0.4228661311462062,0.16756158938590637
caelum,mens,0.4228568508200335,0.16207073639631098
ago,mitto,0.4227993722688153,0.24732170443750956
locus,opus,0.42277013006336606,0.2370660335778858
terra,urbs,0.42270433558939763,0.2145817238271217
corpus,natura,0.4226894447762845,0.14364402422579392
sequor,solus,0.42260329383681455,0.2386734959306267
medius,populus,0.42256611088485563,0.16532295483796577
populus,uerbum,0.4224577822155673,0.2045945147448487
regnum,uenio,0.4223792512677895,0.17408328193611222
ratio,terra,0.4223792512677895,0.14781761649533376
gens,pono,0.4222098005552452,0.14415575082347765
dominus,summus,0.42217858908190503,0.167755774985193
iubeo,modus,0.42217858908190503,0.15975909823365164
modus,tempus,0.4221785890819049,0.21806489899687076
manus,nox,0.4221785890819049,0.2062276201623554
manus,uirtus,0.4221785890819049,0.2062276201623554
nox,uis,0.4221785890819049,0.18550137647399367
uirtus,uis,0.4221785890819049,0.18550137647399367
hostis,modus,0.4221785890819049,0.1099023896836151
natura,nox,0.4221785890819049,0.10021302210108818
mors,os,0.4221693490299758,0.17941359294921444
animus,domus,0.42212457152618615,0.19031790094801604
domus,nascor,0.42212457152618615,0.19031790094801604
bonus,populus,0.42211090489628916,0.218894117931554
locus,sequor,0.42198816729707744,0.25579696079521685
locus,solus,0.42198816729707744,0.25579696079521685
totus,uerus,0.4219840093945645,0.2252993723890544
iubeo,romanus,0.42197431985435385,0.09904924944129334
fides,terra,0.4219705374843584,0.21123209833273382
opus,summus,0.4219343590159701,0.20360296835362224
dies,manus,0.42191528105387743,0.31487496651692837
locus,nomen,0.421884497381994,0.31202141290776364
genus,uox,0.42187496072068376,0.1688214679237161
romanus,totus,0.4217182051135507,0.1320654136950301
iubeo,terra,0.42171330275625185,0.23052321776661788
bellum,puto,0.421594490038048,0.11886621918343998
mater,quaero,0.4214765883510753,0.15006183037953758
mater,mens,0.4214765883510753,0.15006183037953758
mater,natura,0.4214765883510753,0.09623220177334879
quaero,uenio,0.42147658835107515,0.26149801656648375
natura,sanctus,0.42147658835107515,0.07138396802265579
iubeo,lex,0.4213146581426411,0.1889582469864246
accipio,liber,0.4213059059053504,0.16803102427358585
filius,uox,0.4212741796872934,0.08692122685003678
pono,uerbum,0.42123977428847564,0.20057386924668652
fides,uis,0.42118349339953565,0.1970468027434329
summus,teneo,0.42115765994779775,0.2150367873243768
hostis,pono,0.4210053718183631,0.14149717978024157
dies,peto,0.42092272514112566,0.24021025011537045
primus,puto,0.42092136634485605,0.21719214318435043
caelum,medius,0.42085002694764384,0.12970731809732428
bonus,natura,0.4208418691929842,0.12598017830439723
sanctus,uita,0.4206671993955168,0.13871412924478577
manus,urbs,0.42064758597601454,0.22036285783215614
dies,uirtus,0.420626998390486,0.21282909864672295
mitto,scribo,0.4205548732001274,0.1134797943570538
annus,relinquo,0.42048403243832333,0.1974847831172566
dominus,uerbum,0.42043186374696323,0.15614236926243574
arma,terra,0.42031783966985664,0.1557703328823079
mens,primus,0.4203076811460933,0.23862295892362972
loquor,uita,0.42025576141398757,0.2077845722431766
mens,uis,0.42025034662783095,0.20956151708256687
annus,regnum,0.42023409492140135,0.12905912487649385
mitto,uerbum,0.4202086577641162,0.17491361925850502
pono,summus,0.42009115569496003,0.21103726601415929
bonus,credo,0.4200398802174456,0.21093384406940885
summus,tempus,0.420034695203174,0.2615479757480683
animus,uerbum,0.4200079553048372,0.19662878603438294
credo,urbs,0.41997395846654023,0.18353864693872968
credo,duo,0.4199376812359399,0.17148028193742615
dies,locus,0.4199100668267396,0.29602460462127844
arma,populus,0.41988296251579704,0.13767720467997968
credo,gens,0.4198126160976841,0.14020409366541742
malus,totus,0.4198101717165222,0.1930146437021003
opus,uox,0.4197937945168589,0.17278366781172227
pars,sequor,0.41974709064276433,0.2651500685883752
filius,uirtus,0.4197063999365159,0.08089929808427332
iubeo,solus,0.41963134320354706,0.20832897508318293
bonus,dies,0.4195860052522049,0.26018770643019007
mitto,populus,0.41947991547475194,0.19401195692194761
scribo,summus,0.4193735381542966,0.12462861126380798
peto,uis,0.4193735381542962,0.20605042547258456
uenio,uerus,0.4193243968977446,0.24429754465379272
rex,tempus,0.41920205568795826,0.1803120543205754
nascor,primus,0.4191847164014694,0.25898515938585476
natura,totus,0.4191264110061215,0.1549212395906423
modus,nomen,0.4191157995513592,0.21993833038783617
mater,ratio,0.4191086023996669,0.09376841014287862
credo,solus,0.41907346313328997,0.22254132462313425
dies,summus,0.4190412570414203,0.25636735751846373
credo,summus,0.41901272270748097,0.207110099765889
annus,mater,0.4189734581329566,0.16712041278540823
mater,teneo,0.4189734581329566,0.16712041278540823
annus,teneo,0.41897345813295644,0.22231925504027217
credo,mens,0.4189481419977164,0.1930806927393549
nox,solus,0.4188728009474054,0.177094088618877
mater,pater,0.418815242801561,0.20366747094363546
animus,modus,0.4188059046032657,0.16836908430934017
populus,puto,0.4187103348581849,0.17839972530596881
accipio,filius,0.41869991064482226,0.08999356402876035
sequor,uerbum,0.4186994216103206,0.2047426500850129
corpus,mors,0.4185860331916921,0.20104670196479635
lex,os,0.4185494973841054,0.19238742742095383
domus,populus,0.41846403377145575,0.19059182298625998
lex,tempus,0.41846158916023446,0.2503783927249268
malus,uir,0.41838232853666213,0.22156230838546254
regnum,totus,0.418346987739851,0.1524693078915762
ago,arma,0.4183456831969107,0.17251022134488458
fides,solus,0.4182967640651178,0.18866930787890102
lex,populus,0.41823299160523275,0.20384632275876502
credo,homo,0.41815286467931967,0.23521850117979426
caelum,uox,0.4181349608492162,0.14490879986505334
ago,duo,0.41811125325131876,0.21767044768137112
dominus,rex,0.4180548718980428,0.10967759352886741
malus,pars,0.4180013817327411,0.18814060143815325
scio,uir,0.4179826990968192,0.21866671271786497
credo,opus,0.41797395779987306,0.20335150499039845
manus,mens,0.41793257991634597,0.22877142476599044
nascor,peto,0.41787597141990135,0.18958855135747932
dies,scribo,0.4178219474628777,0.1598735098775732
rex,uita,0.4178141304131103,0.15541910626642608
locus,uis,0.41776968857232194,0.25484493519613505
mens,sequor,0.41775680724854314,0.20121182749282074
audio,totus,0.41773316800819693,0.18438953793269963
ratio,sanctus,0.41760597251513176,0.06892585777749805
puto,uenio,0.4175134466243388,0.2313008051767591
debeo,uita,0.4174759498214531,0.16741195862240854
nox,totus,0.41747269804449216,0.20279295104359019
opus,primus,0.4174546121636867,0.24756908630966112
os,primus,0.4174546121636867,0.24756908630966112
bonus,gens,0.41738524632507346,0.1363445915896362
mors,primus,0.4173001600821379,0.22152583646875534
pars,relinquo,0.4172749014973752,0.22529020007910106
sequor,summus,0.41724964355059235,0.2148865413060843
solus,terra,0.41719199503358434,0.25106707097613423
mater,primus,0.4171280282287136,0.19863190074130266
dies,natura,0.41710658867995687,0.1574124305963549
domus,pono,0.4170867774962292,0.18664089576525278
summus,totus,0.4170233608093429,0.2463872712781816
uita,uox,0.4168769232217359,0.19449602283637457
mitto,nascor,0.41679122555082376,0.18615080423951813
liber,nascor,0.41679122555082376,0.18615080423951813
animus,liber,0.41679122555082376,0.18615080423951813
uirtus,urbs,0.41675852161256605,0.14208766259365913
domus,locus,0.41674771607662897,0.20844086133059747
fides,primus,0.41667791309551433,0.21824201150539846
quaero,uita,0.4166103986999022,0.20994961252982147
mens,uita,0.4166103986999022,0.20994961252982147
manus,mitto,0.4166097867405646,0.22185762245518248
liber,manus,0.4166097867405646,0.22185762245518248
homo,summus,0.41660919638014654,0.22758862567332105
duo,teneo,0.4165763335332351,0.17212032419101497
debeo,gens,0.41653958031273014,0.0965364046200623
manus,signum,0.4164982024292029,0.16549698182751804
accipio,ago,0.4164366784809869,0.234595032411125
nomen,summus,0.4164202956469198,0.2624283703075809
annus,uerus,0.41639613711865614,0.18390407500561157
mens,summus,0.4163614876843048,0.18544188341434076
gens,pater,0.4163355611342197,0.17253419222171384
peto,tempus,0.4162823455846234,0.23621468448288763
relinquo,tempus,0.4162823455846234,0.23621468448288763
iubeo,relinquo,0.4162823455846234,0.1747130978264737
debeo,nox,0.41624385356209054,0.11757018565886135
homo,liber,0.416233656537215,0.20740831790605707
mater,uerbum,0.41622723246493143,0.14702471828762675
hostis,uerbum,0.41622723246493143,0.12414755135013067
gens,nomen,0.41617737083095535,0.18011579909347564
bellum,credo,0.4161656390430893,0.1416891140261427
primus,uox,0.4160484717866971,0.21500077606376422
iubeo,pono,0.4160178303073241,0.1963053286375276
credo,pono,0.4160178303073239,0.21053255443848418
nox,tempus,0.4159866188339837,0.20937211453476223
liber,mitto,0.4159725599299877,0.16444775848021553
ago,locus,0.41595579364363594,0.2959122595948065
domus,pars,0.4159371086557154,0.21847240886224828
ago,bonus,0.415928935388078,0.2609053411440785
malus,nomen,0.415900477571537,0.20201379133978659
bellum,sanctus,0.4158714781349528,0.07965535424582537
liber,sequor,0.4158387538148485,0.19431052439202645
mitto,solus,0.4158387538148485,0.19431052439202645
ago,bellum,0.4158267364065724,0.18279247288560008
filius,gens,0.4158245749197288,0.06421791080018302
filius,signum,0.4158245749197288,0.06421791080018302
mater,solus,0.41580281426516724,0.16800841725751514
