score,model,date_function.x,date_mid,mean,lower,upper,y_sd,mean_std,lower_std,upper_std,model_pretty,date_function.y,has_label,has_creator,waic,score_label
score_lgb_logit,label_date_rw1_creator,rw1,-100,-0.5347820052411268,-0.9861855474732067,-0.1353690671223743,2.931619252825528,-0.18241864277760417,-0.3363961900996215,-0.04617552807783754,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-87.5,-0.5337862890632352,-0.9853216333147371,-0.13566670199254197,2.931619252825528,-0.1820789956092579,-0.33610150170936176,-0.046277053836982704,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-81,-0.5346140586495927,-0.9883562073374778,-0.13691957188792456,2.931619252825528,-0.1823613547817731,-0.3371366204478596,-0.04670441830260185,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-74.5,-0.5355139821268835,-0.9914617454922848,-0.13825733618195232,2.931619252825528,-0.18266832625374152,-0.3381959456490479,-0.047160740962080366,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-74,-0.5349069907980439,-0.9927000279836725,-0.13807225192481934,2.931619252825528,-0.1824612764029621,-0.3386183342283951,-0.04709760716428087,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-73,-0.5335684492385182,-0.9924883269838501,-0.13741096817291562,2.931619252825528,-0.18200468861168068,-0.33854612123565453,-0.04687203771106271,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-69,-0.5313156132334566,-0.9905123986915505,-0.13611913750267007,2.931619252825528,-0.18123622729021463,-0.3378721154655003,-0.04643138339723922,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-66,-0.5299765945778058,-0.9904901444310884,-0.1353495726444373,2.931619252825528,-0.18077947675742964,-0.3378645243499621,-0.046168878347345364,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-65,-0.531246942017078,-0.9946561184356889,-0.13680000480371968,2.931619252825528,-0.18121280296036266,-0.33928557314427105,-0.04666363296388856,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-64.5,-0.530708742861215,-0.9962654767191615,-0.13655190988720664,2.931619252825528,-0.1810292186987488,-0.33983453879931697,-0.04657900569986923,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-63,-0.5296029826268037,-0.9966229821485579,-0.1359929374022521,2.931619252825528,-0.18065203457657958,-0.3399564869100929,-0.04638833548087139,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-60,-0.5287620980507458,-0.9972356664742948,-0.13573943331539615,2.931619252825528,-0.18036520177070023,-0.34016547869002695,-0.04630186310332385,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-59,-0.5274111072717435,-0.9966934993806,-0.13521331542082704,2.931619252825528,-0.17990436744588117,-0.339980540931424,-0.04612239986161467,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-58,-0.5254070336027898,-0.9943539069115095,-0.13448781911311378,2.931619252825528,-0.1792207610508754,-0.3391824862499248,-0.04587492696518925,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-57.5,-0.5216244515253134,-0.9894168842658583,-0.1321605499507487,2.931619252825528,-0.17793049046958123,-0.33749842627491516,-0.045081075867328554,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-56,-0.5169380340228102,-0.9824693646438802,-0.12931908099181563,2.931619252825528,-0.17633191401802245,-0.33512856886069536,-0.04411182689129103,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-55,-0.5121764360647353,-0.9756929607819568,-0.12632356708369735,2.931619252825528,-0.17470769288034038,-0.3328170804723611,-0.043090031886625545,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-54,-0.50687601817949,-0.9675065494067029,-0.12313231133926557,2.931619252825528,-0.172899675730727,-0.3300246266544365,-0.04200146769420662,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-53,-0.5020847286572531,-0.9602495040583814,-0.12034988553683612,2.931619252825528,-0.1712653265506215,-0.3275491874099551,-0.0410523588357668,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-51.5,-0.49698303367223645,-0.9514219021493504,-0.11779957656107398,2.931619252825528,-0.16952509545475203,-0.32453801810462224,-0.0401824269804264,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-50.5,-0.49068867977590847,-0.9393934683968708,-0.11482278818483412,2.931619252825528,-0.167378038366673,-0.32043501811890224,-0.03916701941228098,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-50,-0.484375081469887,-0.9314652274338282,-0.10987530796722643,2.931619252825528,-0.16522441684848427,-0.3177306284013763,-0.037479392271464775,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-46,-0.4774044513161114,-0.9217079094572069,-0.10468402924982487,2.931619252825528,-0.16284667623736732,-0.31440232512078586,-0.035708603410531295,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-45,-0.4688524831394976,-0.9091101244642142,-0.09819774863350479,2.931619252825528,-0.15992952791792872,-0.31010511463519813,-0.03349607850298455,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-44,-0.46460857767432334,-0.9063086501190551,-0.09412984636178669,2.931619252825528,-0.15848189604653753,-0.3091495081585184,-0.03210848280214536,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-41.5,-0.4576149241708443,-0.8985998902019503,-0.0877662663201156,2.931619252825528,-0.15609630197706945,-0.3065199852729407,-0.02993781209327421,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-36.5,-0.450201174359755,-0.8898068684680895,-0.08115308911749833,2.931619252825528,-0.1535674095214943,-0.3035206115563894,-0.02768200169216451,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-36,-0.44239272976494626,-0.8799982409889202,-0.07429824532705957,2.931619252825528,-0.15090388335339355,-0.30017480617265285,-0.025343756784053754,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-35,-0.43355237580642136,-0.86835661585268,-0.06646405694793714,2.931619252825528,-0.14788836421665558,-0.29620374986136006,-0.022671449194460815,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-29.5,-0.42365284778729495,-0.8548880186541895,-0.057546404196618266,2.931619252825528,-0.14451155189370976,-0.2916094980036165,-0.019629562788944843,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-29,-0.4149073793345225,-0.8437835329007297,-0.04941639110875499,2.931619252825528,-0.14152839900155179,-0.28782166445641993,-0.016856346901503973,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-25.5,-0.40584013088769927,-0.8323592119847313,-0.04073763003422429,2.931619252825528,-0.13843548424528387,-0.2839247324435102,-0.01389594845748161,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-24,-0.3961977592496429,-0.8198524818981543,-0.03144094087325153,2.931619252825528,-0.1351463901281802,-0.2796585815528299,-0.010724769542616556,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-23,-0.38556421833039894,-0.8056163785858733,-0.021037972582773942,2.931619252825528,-0.13151919982746318,-0.2748025269002484,-0.0071762295060988236,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-22.5,-0.37802399443101065,-0.7972732503160621,-0.013237515104017846,2.931619252825528,-0.12894716599594808,-0.27195661563064205,-0.0045154278105041705,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-20.5,-0.36980955138407356,-0.7882338704912459,-0.00435216968159834,2.931619252825528,-0.12614515033889442,-0.2688732070958864,-0.0014845617067781463,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-19,-0.36073818854547773,-0.7775245615315183,0.005401579805464057,2.931619252825528,-0.12305083212896564,-0.26522017167888745,0.0018425243319909134,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-17,-0.35046624971708973,-0.7647322196667105,0.016562057641712768,2.931619252825528,-0.11954698734472642,-0.2608565962069095,0.005649457249862876,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-15,-0.34136913815097325,-0.7534772732943456,0.026202868277529094,2.931619252825528,-0.11644388602713596,-0.2570174392763097,0.008938018895964907,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-13,-0.3384098565623224,-0.7518204051097714,0.02835396004352895,2.931619252825528,-0.11543445017157639,-0.25645226759414896,0.009671774401195203,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-12.5,-0.3356329946970509,-0.750894623113397,0.030630110659409154,2.931619252825528,-0.1144872392189279,-0.25613647556369273,0.010448188532630048,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-10,-0.33194004776664127,-0.7483251731936079,0.03384945685201674,2.931619252825528,-0.11322754394067841,-0.25526001457125225,0.011546334613334337,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-6.5,-0.3270136338863317,-0.7434491980311089,0.03831229410731568,2.931619252825528,-0.11154710270481143,-0.2535967784065288,0.013068645960893405,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,-3.5,-0.320676377276581,-0.7370214157342904,0.04498708041773677,2.931619252825528,-0.1093854111401095,-0.2514042077680929,0.015345471747184668,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,0,-0.31273920784911735,-0.7273782404057358,0.053141005215227764,2.931619252825528,-0.10667797584822646,-0.24811483950539634,0.018126844120023383,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,1.5,-0.30678519825008393,-0.7216074438966067,0.05939719840244464,2.931619252825528,-0.10464701306433326,-0.24614637224841296,0.020260884269059476,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,9,-0.30054366284748146,-0.7146984758936288,0.06549064898025893,2.931619252825528,-0.10251797280899082,-0.2437896651158892,0.02233941154436692,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,10.5,-0.29431178338989866,-0.7079675101751919,0.07169588249881313,2.931619252825528,-0.10039222627776019,-0.24149367606071107,0.02445606892153946,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,13,-0.2876268693295463,-0.7004090309492594,0.07839301984531191,2.931619252825528,-0.09811194583073099,-0.2389154151836727,0.02674051883434584,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,14,-0.28135875765921936,-0.6940574724778433,0.08497402743662065,2.931619252825528,-0.09597384018679868,-0.23674884513359054,0.02898535591029487,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,20,-0.2737102826580755,-0.6855432416999437,0.09334224215883108,2.931619252825528,-0.09336488099342041,-0.23384456935845585,0.03183982437994523,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,24.5,-0.26470637655424245,-0.6749432086365084,0.10354651925691595,2.931619252825528,-0.09029357284344323,-0.23022880886936134,0.035320589178528775,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,25.5,-0.25664285745718335,-0.6658327238035764,0.11259484176352952,2.931619252825528,-0.08754303861588712,-0.22712114581790907,0.038407048137308185,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,39.5,-0.24975273022964012,-0.6586625064829499,0.12020431612939692,2.931619252825528,-0.08519275823043036,-0.2246753243444296,0.04100270388575959,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,41,-0.24240669953678365,-0.6507081202565734,0.12838399382907592,2.931619252825528,-0.08268696533601672,-0.22196201625753875,0.04379286079027417,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,44,-0.23368818981459788,-0.6405793913912571,0.1384290610332301,2.931619252825528,-0.07971300829374979,-0.21850702159697558,0.04721931775410828,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,45,-0.22543551072975818,-0.6312065399885411,0.14791554262991977,2.931619252825528,-0.07689795000236845,-0.21530986310046132,0.0504552364661124,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,48,-0.21747120436291076,-0.622275479899617,0.15703845994031898,2.931619252825528,-0.07418125807207383,-0.2122634033392504,0.053567140340261964,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,50,-0.21137987221741675,-0.6161520333266914,0.1634996524030241,2.931619252825528,-0.07210345341185982,-0.2101746441775606,0.055771107467465726,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,50.5,-0.2038645981407129,-0.6078429801273679,0.17199327613447382,2.931619252825528,-0.06953993017484308,-0.20734035620127747,0.05866835400562496,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,51.5,-0.19782263400702257,-0.6025275338882196,0.1790469493432933,2.931619252825528,-0.06747896535894246,-0.20552721275366734,0.061074421301717745,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,53,-0.1918375225086907,-0.5969076336413249,0.18568090368765874,2.931619252825528,-0.06543739345544122,-0.20361021748169328,0.06333731896074069,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,54.5,-0.1888349374042763,-0.5954721130424317,0.1876436577778275,2.931619252825528,-0.06441318640620709,-0.2031205493238963,0.06400683089967239,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,55.5,-0.18342054510692116,-0.5901571796825928,0.19295277658460638,2.931619252825528,-0.06256629162540066,-0.2013075808237351,0.06581781600684887,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,56.5,-0.1782862387457845,-0.5847549969318442,0.19739511245773303,2.931619252825528,-0.06081493651467536,-0.19946485082203314,0.06733313416040687,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,59.5,-0.17351602685588732,-0.579470771303206,0.20092104005135122,2.931619252825528,-0.05918777709235284,-0.19766235698742443,0.06853585773722193,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,60,-0.1687073027254062,-0.5741006731255677,0.20448368520898505,2.931619252825528,-0.05754748082064347,-0.19583057130363804,0.06975110598414216,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,61,-0.16471254846685857,-0.56975862612469,0.20668553307611165,2.931619252825528,-0.056184836522719224,-0.19434946252844743,0.07050217482263625,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,62.5,-0.16236246104739646,-0.569578272247953,0.20791801086500752,2.931619252825528,-0.055383201925321535,-0.19428794230321245,0.07092258336911035,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,64,-0.15789916209472543,-0.5666427295756062,0.21254382575063138,2.931619252825528,-0.05386073308890314,-0.1932866039917938,0.072500487758012655,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,64.5,-0.15234278384115882,-0.5617167939570618,0.218437598181767,2.931619252825528,-0.05196540570346204,-0.19160632589503998,0.07451090313697263,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,65,-0.1507695053351738,-0.5635514925553655,0.21917148021574728,2.931619252825528,-0.05142874716416889,-0.1922321570279661,0.07476123647520301,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,74,-0.14780513645289267,-0.5628185139593561,0.2215310777380813,2.931619252825528,-0.05041757598993676,-0.19198213186003102,0.0755661150487285,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,83,-0.143410603474289,-0.5598024885764191,0.22584685812545297,2.931619252825528,-0.04891856380601547,-0.19095334021867783,0.07703826406098922,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,84,-0.13937263846930295,-0.5574784793975963,0.22969977596333557,2.931619252825528,-0.04754117995881423,-0.1901606011286398,0.0783525267621122,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,85,-0.13932261067716487,-0.5619692589695325,0.22839416243782718,2.931619252825528,-0.047524115057876,-0.19169244383556977,0.07790717100036039,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,86,-0.1371812911269197,-0.5626614725135014,0.2296113051453888,2.931619252825528,-0.046793692937683776,-0.19192856370117023,0.07832234862152948,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,86.5,-0.1342495836016283,-0.5617757029127629,0.23161926347382145,2.931619252825528,-0.04579366282720276,-0.19162642023561452,0.07900728010657733,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,87.5,-0.13015456789234617,-0.5585923502665704,0.23482965314039458,2.931619252825528,-0.04439681850462052,-0.19054055185651844,0.08010237104087206,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,88,-0.12823662140725878,-0.5594649946710207,0.23548853994008934,2.931619252825528,-0.04374259081688826,-0.19083821820715702,0.08032712287351872,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,88.5,-0.12245982740868369,-0.5538842104530858,0.2410561187502304,2.931619252825528,-0.04177207776577928,-0.18893456574186632,0.0822262708630726,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,89,-0.11578109415710938,-0.5466358189784304,0.24761558658890892,2.931619252825528,-0.03949390564464272,-0.1864620784065245,0.08446376054811831,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,92,-0.10558141344675542,-0.53238312402754,0.25796552840221015,2.931619252825528,-0.036014708712597945,-0.18160036420637607,0.08799421280699396,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,94,-0.0948299862004842,-0.5166439382559346,0.2686444089953454,2.931619252825528,-0.032347306393586406,-0.17623159547679573,0.09163686885205945,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,95,-0.08693225778751831,-0.5055573884991277,0.27544742701468733,2.931619252825528,-0.029653324763688878,-0.172449880049009,0.09395743555347713,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,96,-0.07829793521715174,-0.4926897100430818,0.2828016825841457,2.931619252825528,-0.026708084667436707,-0.1680606066317179,0.09646603402252124,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,98,-0.07409498706288253,-0.48737735293575324,0.2843963964170573,2.931619252825528,-0.0252744236794969,-0.16624851691297,0.09701000433223134,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,100,-0.07030284158043967,-0.4837126306945688,0.2861067200279481,2.931619252825528,-0.023980890940281892,-0.1649984493137576,0.097593410110196,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,103,-0.0659570206362355,-0.47914196765166184,0.28853011295215136,2.931619252825528,-0.022498494841260635,-0.1634393576825706,0.09842004983220885,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,104.5,-0.06000309289124005,-0.47168313139809037,0.2928477327434542,2.931619252825528,-0.020467559978468684,-0.16089508586201184,0.09989282628063116,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,105,-0.0527812144519431,-0.4617310865272527,0.2984801620322051,2.931619252825528,-0.018004116462624526,-0.1575003595989592,0.10181409531422832,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,108.5,-0.044269316360973116,-0.44945026734163895,0.3055965194579825,2.931619252825528,-0.015100636386633715,-0.1533112688178909,0.10424154472428337,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,111,-0.03736270446143137,-0.4404880437718219,0.3110752055088158,2.931619252825528,-0.012744732940821278,-0.1502541789310718,0.1061103706455052,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,118,-0.029553046972952062,-0.4295689940683013,0.31736202303922373,2.931619252825528,-0.010080793044481645,-0.14652959918116168,0.10825485701574193,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,124,-0.020494003860583414,-0.4169740848769836,0.32546619427567014,2.931619252825528,-0.006990677196853261,-0.1422333696557284,0.11101925803017637,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,125,-0.010428414185889735,-0.40248857176683417,0.3346750699129815,2.931619252825528,-0.0035572198455985408,-0.137292239222031,0.11416048301307131,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,135,-9.13764376367356e-5,-0.3881312539626517,0.34460055392787997,2.931619252825528,-3.116927191301051e-5,-0.1323948372861061,0.11754614914462376,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,150,0.01197009809495022,-0.3706340729210739,0.35652891207446413,2.931619252825528,0.0040831012019767925,-0.12642640157443794,0.12161501249892444,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,161.5,0.026459138765437144,-0.3515915869422397,0.37344516788767057,2.931619252825528,0.009025434916193679,-0.11993084934319889,0.12738528972605834,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,170,0.04000003238008598,-0.3342266142888651,0.3893178754388028,2.931619252825528,0.013644347689944216,-0.11400751102542858,0.1327996038583707,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,170.5,0.05374428926885828,-0.31655879374279056,0.4055686039874223,2.931619252825528,0.018332629388028106,-0.10798086874265393,0.13834286413439625,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,175,0.06931341937160244,-0.29602472201937635,0.4244501394926487,2.931619252825528,0.02364339069775087,-0.10097652406057313,0.14478351480450907,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,184.5,0.08715019222253281,-0.2735361921733492,0.4480920137247044,2.931619252825528,0.02972766403363481,-0.09330549726391375,0.15284795707792825,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
score_lgb_logit,label_date_rw1_creator,rw1,188,0.1067195136857257,-0.24896474757209563,0.4749300065576175,2.931619252825528,0.03640292428249958,-0.08492397071418485,0.16200262230501952,Label + RW1 date + creator,rw1,TRUE,TRUE,1281.201478629078,LightGBM
